key_0,I,Vax,I_Arima,I_SIR,S_SIR,Herd_Immunity,state
2021-10-01,22646.0,2985.0,21789.12874125681,25206.394162865803,5598040.097236039,1,MA
2021-10-02,22233.0,2633.0,21898.534435606693,24635.10603410721,5605540.728801,1,MA
2021-10-03,21820.0,6680.0,21505.59782201656,24190.574615995887,5613383.515468422,1,MA
2021-10-04,21407.0,7518.0,21346.45190392352,23746.079337789568,5617165.999547377,1,MA
2021-10-05,21365.0,2590.0,20979.623520887708,23298.92692894292,5620140.44119439,1,MA
2021-10-06,21034.0,3323.0,20581.032569099138,23255.022972717183,5628018.462381157,1,MA
2021-10-07,20752.0,2587.0,21083.72572539245,22899.45586697163,5635136.223318946,1,MA
2021-10-08,20656.0,6076.0,20480.67909032324,22596.64821413236,5642962.577157338,1,MA
2021-10-09,20360.0,4062.0,20197.342875155275,22496.71399451529,5647233.4188198205,1,MA
2021-10-10,20064.0,4088.0,20358.545453096533,22176.81044253012,5653523.558474806,1,MA
2021-10-11,19768.0,3851.0,19852.34396407361,21857.987610464043,5659771.722422452,1,MA
2021-10-12,19437.0,1726.0,19496.38779757269,21539.03523096637,5666241.459967261,1,MA
2021-10-13,19554.0,1933.0,19175.585392168832,21181.95823646764,5674824.529988265,1,MA
2021-10-14,19711.0,5008.0,18793.712713749283,21314.23675252388,5683089.963650144,1,MA
2021-10-15,19712.0,4585.0,19552.474553712666,21490.004824044176,5688166.1906181695,1,MA
2021-10-16,19592.0,3456.0,19950.2943453486,21493.94184282589,5693611.636869161,1,MA
2021-10-17,19472.0,5199.0,19794.21067330496,21366.129215655987,5700149.212713385,1,MA
2021-10-18,19352.0,3765.0,19435.46263820699,21238.88441995093,5704895.429023443,1,MA
2021-10-19,20057.0,2131.0,19245.72836071102,21110.60873276001,5711046.230286163,1,MA
2021-10-20,19878.0,3957.0,19111.54986200129,21883.185212686403,5718644.539913473,1,MA
2021-10-21,19537.0,3880.0,21023.68916720661,21692.18434481334,5724367.443026667,1,MA
2021-10-22,19167.0,8745.0,19898.89313214109,21323.243589132333,5730165.825007269,1,MA
2021-10-23,18012.0,3500.0,19049.69037806112,20922.57679609223,5731102.018532532,1,MA
2021-10-24,16857.0,3522.0,18458.15481949681,19662.26579319969,5737473.211125435,1,MA
2021-10-25,19094.0,2300.0,16127.209261252856,18404.49977546815,5743955.507810142,1,MA
2021-10-26,19402.0,1931.0,14636.97057471669,20850.38130280664,5751203.944286376,1,MA
2021-10-27,19074.0,3123.0,21728.100707941227,21190.714019989995,5758691.4836806655,1,MA
2021-10-28,18869.0,5611.0,20644.290386753462,20836.538092039147,5764965.032180391,1,MA
2021-10-29,18611.0,4135.0,19018.0919335605,20615.962778255856,5768720.113366046,1,MA
2021-10-30,17615.0,3530.0,18479.46391228568,20336.064410906736,5773956.550678622,1,MA
2021-10-31,16619.0,4189.0,18109.09767181794,19250.36880040761,5779916.422085714,1,MA
2021-11-01,18928.0,3406.0,16036.876513622705,18164.718475452828,5785328.447960832,1,MA
2021-11-02,18147.0,2004.0,14723.293410284072,20691.390889053248,5791063.662592171,1,MA
2021-11-03,18142.0,2837.0,21715.48354447812,19840.59149108393,5798276.9201894505,1,MA
2021-11-04,18515.0,4319.0,17852.53950699838,19838.847888683827,5804582.195956015,1,MA
2021-11-05,18828.0,2983.0,18120.29403363812,20250.056422305574,5809273.8375741495,1,MA
2021-11-06,18828.0,3109.0,18950.297556205165,20594.90101342965,5815197.231042122,1,MA
2021-11-07,18828.0,4884.0,19429.43067351717,20598.073900171134,5820932.217688672,1,MA
2021-11-08,19762.0,5082.0,19012.53685967273,20601.1458661298,5824831.782502798,1,MA
2021-11-09,19833.0,1110.0,18873.574195238733,21625.29869253584,5828328.144556663,1,MA
2021-11-10,20346.0,2502.0,21099.777047791944,21704.96587297422,5835747.094380979,1,MA
2021-11-11,18762.0,5198.0,20331.55025562114,22270.680494483902,5841605.3672284,1,MA
2021-11-12,21359.0,3874.0,21240.10742022016,20539.96507784241,5844984.755621131,1,MA
2021-11-13,21359.0,217.0,16730.74842490584,23385.121108073563,5849194.724099703,1,MA
2021-11-14,21359.0,7104.0,24449.154555313577,23387.6793379,5857017.034663663,1,MA
2021-11-15,23897.0,3153.0,22242.874574196263,23392.43264384474,5857869.36881604,1,MA
2021-11-16,24816.0,1962.0,21722.2001136443,26172.63635235636,5862215.310204094,1,MA
2021-11-17,26340.0,2818.0,27497.640857548115,27182.21812294176,5867543.3775505405,1,MA
2021-11-18,28176.0,3813.0,27211.11754755984,28855.52497908081,5871688.760224526,1,MA
2021-11-19,29253.0,4106.0,29269.597215982347,30870.189761015485,5874469.521432694,1,MA
2021-11-20,29253.0,3687.0,31576.84948949096,32052.486794878816,5876736.4794234885,1,MA
2021-11-21,29253.0,3999.0,31805.69626276834,32054.37345505147,5879397.881174202,1,MA
2021-11-22,32068.0,3077.0,30006.793520837327,32056.58838832632,5881718.453974133,1,MA
2021-11-23,33640.0,1611.0,29422.37764166508,35143.49327409981,5884436.694731721,1,MA
2021-11-24,35114.0,2909.0,36026.86210555691,36868.85800856712,5888312.382632979,1,MA
2021-11-25,35114.0,0.0,37059.75693152014,38488.20827171896,5890585.937677788,1,MA
2021-11-26,36424.0,0.0,38299.819509240406,38490.47952504509,5895743.485918822,1,MA
2021-11-27,36424.0,0.0,36033.23521945673,39931.79058414712,5900611.476189772,1,MA
2021-11-28,36424.0,0.0,38510.34895140529,39936.835072656126,5905425.742069503,1,MA
2021-11-29,36368.0,17711.0,37010.990883308914,39941.823888894025,5910186.8764742,1,MA
2021-11-30,37787.0,5314.0,36630.06334661655,39885.34159115065,5897194.441832593,1,MA
2021-12-01,40101.0,6325.0,36307.72173229879,41427.61327534551,5896490.112710349,1,MA
2021-12-02,42190.0,11378.0,39741.09157798603,43963.7535757985,5894371.26086459,1,MA
2021-12-03,45111.0,11117.0,43936.8546495688,46251.43453510857,5886851.812292264,1,MA
2021-12-04,45111.0,11150.0,46328.78560422277,49443.97511707145,5879159.164766555,1,MA
2021-12-05,45111.0,11815.0,50480.3200435894,49434.10236828843,5871520.316464887,1,MA
2021-12-06,49589.0,17814.0,46734.16547782593,49424.29866546416,5863302.66034906,1,MA
2021-12-07,50984.0,7681.0,45598.52048765395,54318.87020670107,5848386.972110297,1,MA
2021-12-08,53482.0,7681.0,55850.31552418729,55825.29230984215,5843528.425793637,1,MA
2021-12-09,59516.0,11830.0,54820.03629976037,58553.10258055705,5838285.246098,1,MA
2021-12-10,59884.0,11746.0,58291.819872469896,65150.36175711556,5827890.899022762,1,MA
2021-12-11,59884.0,11681.0,69218.59468456058,65535.49145983435,5817637.400001272,1,MA
2021-12-12,59884.0,10612.0,63534.10709829777,65518.02267505631,5807568.904754774,1,MA
2021-12-13,65766.0,15215.0,61219.51267350404,65500.86907937825,5798687.248056419,1,MA
2021-12-14,66849.0,4386.0,60033.11014310838,71917.95824740278,5784277.355899881,1,MA
2021-12-15,67309.0,9107.0,73680.5909980685,73074.86011397273,5780678.473655481,1,MA
2021-12-16,68321.0,9307.0,70694.49003935733,73570.80976979402,5772321.173434846,1,MA
2021-12-17,69626.0,7680.0,69639.28565513012,74660.71267102013,5763687.137600906,1,MA
2021-12-18,69626.0,6233.0,70434.75609719261,76069.7048602147,5756556.185650396,1,MA
2021-12-19,69626.0,4536.0,71918.44072554861,76055.57952529236,5750957.6685543135,1,MA
2021-12-20,72219.0,4981.0,70406.58162311318,76044.48971153404,5747123.226442951,1,MA
2021-12-21,74160.0,3048.0,69975.34169623262,78868.6477289272,5742439.8264495935,1,MA
2021-12-22,76842.0,5399.0,75695.74343887149,80978.48631826567,5739409.3690096885,1,MA
2021-12-23,80599.0,7224.0,77749.24977003437,83900.45219529657,5733599.858838581,1,MA
2021-12-24,85930.0,6429.0,81718.03954428552,87989.23642790911,5725385.732393715,1,MA
2021-12-25,85930.0,4920.0,87208.26754969616,93788.962335512,5717145.925591408,1,MA
2021-12-26,85930.0,2098.0,95180.36214412312,93768.8185244678,5710517.660668169,1,MA
2021-12-27,88049.0,532.0,89111.83991776996,93752.6144411236,5706793.882477506,1,MA
2021-12-28,93714.0,1166.0,87397.06416007961,96055.18904716324,5704317.220319853,1,MA
2021-12-29,104116.0,4383.0,91191.5075621005,102228.69749541396,5700261.523478383,1,MA
2020-12-13,38200.0,0.0,38200.0,38200.0,5868362.8,0,MD
2020-12-14,38591.0,0.0,38591.0,42729.42857142857,5863811.412,0,MD
2020-12-15,38227.0,0.0,38227.0,43161.10321854904,5859233.024661451,0,MD
2020-12-16,38412.0,0.0,38412.0,42748.33029897356,5854778.834115863,0,MD
2020-12-17,38585.0,1.0,38585.0,42949.67180538613,5850337.779683604,0,MD
2020-12-18,37362.0,1.0,37362.0,43137.56051448558,5845911.159943711,0,MD
2020-12-19,36370.0,0.0,36370.0,41764.90664814911,5841778.047410411,0,MD
2020-12-20,35781.0,6.0,35781.0,40651.137939215856,5837889.811854234,0,MD
2020-12-21,35744.0,6.0,35744.0,39988.30189134284,5834156.256130064,0,MD
2020-12-22,35436.0,12.0,35436.0,39942.63047078286,5830471.720240837,0,MD
2020-12-23,35209.0,16.0,35209.0,39594.22427211955,5826883.515909166,0,MD
2020-12-24,34873.0,0.0,34873.0,39336.49662512074,5823376.405553525,0,MD
2020-12-25,34689.0,18.0,34689.0,38957.14804521567,5819991.074881346,0,MD
2020-12-26,33431.0,0.0,33431.0,38747.79675047706,5816661.931667769,0,MD
2020-12-27,32551.0,2.0,32551.0,37339.00063682372,5813637.313142839,0,MD
2020-12-28,32222.0,7.0,32222.0,36352.94317151795,5810818.655411321,0,MD
2020-12-29,31699.0,20.0,31699.0,35982.57553953799,5808091.341889098,0,MD
2020-12-30,31922.0,28.0,31922.0,35395.73799468036,5805484.726189813,0,MD
2020-12-31,32678.0,57.0,32678.0,35642.05022082975,5802854.705849943,0,MD
2021-01-01,33666.0,24.0,33666.0,36483.368550498,5800075.1073838025,0,MD
2021-01-02,34417.0,12.0,34417.0,37583.391843679216,5797163.8301805705,0,MD
2021-01-03,34511.0,32.0,34511.0,38418.53447005263,5794148.370265855,0,MD
2021-01-04,34729.0,73.0,34729.0,38520.09413208316,5791127.851002542,0,MD
2021-01-05,34361.0,348.0,34361.0,38760.02254911301,5788056.857086261,0,MD
2021-01-06,35042.0,627.0,35042.0,38345.89199773873,5784817.669374802,0,MD
2021-01-07,35146.0,1203.0,35146.0,39102.19345939962,5781201.119221654,0,MD
2021-01-08,36446.0,1675.0,36446.0,39214.12822159575,5777028.331236413,0,MD
2021-01-09,37924.0,2615.0,37924.0,40659.678493592844,5772173.86371617,0,MD
2021-01-10,39476.0,2030.0,39476.0,42302.59578446335,5766142.6721516885,0,MD
2021-01-11,40503.0,734.0,40503.0,44026.076679478494,5760458.934464979,0,MD
2021-01-12,41290.0,3657.0,41290.0,45163.99713758822,5755933.48655417,0,MD
2021-01-13,41178.0,3986.0,41178.0,46035.51355670791,5748381.692417635,0,MD
2021-01-14,41153.0,3765.0,41153.0,45900.57304590732,5740608.476733265,0,MD
2021-01-15,40520.0,2097.0,40520.0,45862.34875934576,5733149.253206587,0,MD
2021-01-16,40860.0,3300.0,40860.0,45147.12544839613,5727566.38951184,0,MD
2021-01-17,41126.0,1419.0,41126.0,45518.56557262697,5720777.228615522,0,MD
2021-01-18,40412.0,516.0,40412.0,45805.85297773283,5715894.011923064,0,MD
2021-01-19,40428.0,2763.0,40428.0,45004.21544429687,5712108.404930964,0,MD
2021-01-20,39449.0,4891.0,39449.0,45017.07848056873,5706115.488115371,0,MD
2021-01-21,38645.0,3046.0,38645.0,43919.2954655667,5698253.002054365,0,MD
2021-01-22,37309.0,4693.0,37309.0,43014.34989915366,5692480.554991812,0,MD
2021-01-23,35943.0,4020.0,35943.0,41520.323836649535,5685385.647033815,0,MD
2021-01-24,34778.0,2017.0,34778.0,39991.87747357692,5679308.365947043,0,MD
2021-01-25,33452.0,3084.0,33452.0,38688.80044913538,5675527.798981294,0,MD
2021-01-26,32269.0,7435.0,32269.0,37209.59656256437,5670979.215857488,0,MD
2021-01-27,31692.0,9221.0,31692.0,35888.96028856761,5662359.084838917,0,MD
2021-01-28,30934.0,10846.0,30934.0,35238.38695447759,5652159.712750336,0,MD
2021-01-29,29890.0,11126.0,29890.0,34385.35032379562,5640594.093870466,0,MD
2021-01-30,28695.0,6786.0,28695.0,33213.67714901672,5629076.815782744,0,MD
2021-01-31,28028.0,5387.0,28028.0,31875.09656072141,5622255.598207053,0,MD
2021-02-01,27422.0,1864.0,27422.0,31127.986908894585,5617036.015316088,0,MD
2021-02-02,26355.0,3660.0,26355.0,30450.327194795333,5615512.633682418,0,MD
2021-02-03,25130.0,10882.0,25130.0,29264.19398618862,5612414.503359405,0,MD
2021-02-04,24518.0,14753.0,24518.0,27901.45174173453,5602362.846584077,0,MD
2021-02-05,23669.0,16288.0,23669.0,27213.9783730308,5588666.014030919,0,MD
2021-02-06,22777.0,17077.0,22777.0,26261.12674571104,5573744.134287757,0,MD
2021-02-07,22198.0,5899.0,22198.0,25260.43459968752,5558363.799773763,0,MD
2021-02-08,21415.0,3971.0,21415.0,24607.2508290439,5554436.59951841,0,MD
2021-02-09,20909.0,15732.0,20909.0,23736.545306947897,5552628.135359135,0,MD
2021-02-10,20107.0,13729.0,20107.0,23174.46686544714,5539174.037140097,0,MD
2021-02-11,19116.0,17124.0,19116.0,22276.8123814351,5528018.440101546,0,MD
2021-02-12,18348.0,17617.0,18348.0,21171.96590936025,5513773.9412197415,0,MD
2021-02-13,17410.0,19131.0,17410.0,20312.903907064767,5499332.486471908,0,MD
2021-02-14,16510.0,8225.0,16510.0,19266.31222756524,5483706.417951052,0,MD
2021-02-15,16069.0,7159.0,16069.0,18261.99840169816,5479320.209655558,0,MD
2021-02-16,15680.0,9564.0,15680.0,17771.918629573443,5476128.853215143,0,MD
2021-02-17,15497.0,14979.0,15497.0,17340.07404032664,5470638.930642665,0,MD
2021-02-18,14929.0,16671.0,14929.0,17134.94490274589,5459825.937862065,0,MD
2021-02-19,14390.0,21464.0,14390.0,16501.684000101013,5447540.587340486,0,MD
2021-02-20,13653.0,21771.0,13653.0,15900.179653342237,5430691.484670882,0,MD
2021-02-21,12705.0,13191.0,12705.0,15078.386075878932,5413848.67946258,0,MD
2021-02-22,12413.0,12531.0,12413.0,14024.48569689466,5405937.396971059,0,MD
2021-02-23,12099.0,17512.0,12099.0,13698.980344107473,5398822.509800098,0,MD
2021-02-24,11824.0,15969.0,11824.0,13349.662997222884,5386858.65741916,0,MD
2021-02-25,11601.0,23855.0,11601.0,13041.656418931723,5376612.842997465,0,MD
2021-02-26,11459.0,26072.0,11459.0,12791.843099384334,5358628.458610963,0,MD
2021-02-27,11136.0,23309.0,11136.0,12628.594442009,5338639.729582844,0,MD
2021-02-28,11116.0,16758.0,11116.0,12265.419613731448,5321680.364101856,0,MD
2021-03-01,10997.0,11003.0,10997.0,12237.28747953308,5311451.352981305,0,MD
2021-03-02,10949.0,11539.0,10949.0,12102.641733851173,5307104.96771764,0,MD
2021-03-03,10976.0,10794.0,10976.0,12048.275023865472,5302276.321588026,0,MD
2021-03-04,10799.0,16537.0,10799.0,12076.269856678346,5298237.768515468,0,MD
2021-03-05,10704.0,21541.0,10704.0,11880.114765631151,5288530.168921825,0,MD
2021-03-06,10873.0,25089.0,10873.0,11772.2397800925,5273936.256023943,0,MD
2021-03-07,10964.0,16235.0,10964.0,11952.96810311205,5255914.792503448,0,MD
2021-03-08,11069.0,14889.0,11069.0,12046.609454413525,5246917.492266857,0,MD
2021-03-09,11038.0,18951.0,11038.0,12158.752923288672,5239340.471563757,0,MD
2021-03-10,11076.0,19556.0,11076.0,12121.993089988297,5227785.505186703,0,MD
2021-03-11,11024.0,21821.0,11024.0,12159.581201931183,5215738.406075762,0,MD
2021-03-12,11044.0,17704.0,11044.0,12098.194066461174,5201560.399377115,0,MD
2021-03-13,11309.0,16066.0,11309.0,12115.073241753187,5191642.664998733,0,MD
2021-03-14,11342.0,15940.0,11342.0,12402.14217495614,5183418.460459504,0,MD
2021-03-15,11356.0,11305.0,11356.0,12435.311904365928,5175399.6410934,0,MD
2021-03-16,11546.0,12864.0,11546.0,12447.71312879052,5172096.468696534,0,MD
2021-03-17,11677.0,16145.0,11677.0,12654.744038852548,5167234.825685002,0,MD
2021-03-18,11981.0,15743.0,11981.0,12796.485737544734,5159119.390262036,0,MD
2021-03-19,12220.0,14963.0,12220.0,13126.48247397262,5151436.358171157,0,MD
2021-03-20,12406.0,15856.0,12406.0,13385.293077916833,5144570.884368671,0,MD
2021-03-21,12704.0,12923.0,12704.0,13586.272296054687,5136850.940371786,0,MD
2021-03-22,12670.0,11322.0,12670.0,13909.44783863793,5132091.754558003,0,MD
2021-03-23,12761.0,11180.0,0.0,13870.269374406687,5128989.107638015,0,MD
2021-03-24,13034.0,14986.0,12641.215029048168,13968.608194961642,5126044.738366674,0,MD
2021-03-25,13492.0,18749.0,12968.441133054786,14266.20039939854,5119276.990583608,0,MD
2021-03-26,13863.0,22867.0,13543.583879710097,14764.542167247562,5108736.28422481,0,MD
2021-03-27,14128.0,23536.0,14342.702011040406,15165.803131436478,5094122.513965411,0,MD
2021-03-28,14603.0,23790.0,14582.415245537692,15449.022371681718,5078946.083596933,0,MD
2021-03-29,15017.0,12714.0,14681.67098802678,15961.26126257806,5063591.500069814,0,MD
2021-03-30,15262.0,27573.0,15536.745426165928,16406.3029475276,5059401.709264445,0,MD
2021-03-31,15711.0,33321.0,15827.24147394294,16671.89887314874,5040354.27044151,0,MD
2021-04-01,16182.0,36952.0,15782.90520192254,17152.68839752681,5015680.955053854,0,MD
2021-04-02,16487.0,39644.0,16601.203465951396,17653.98180922494,4987554.726551233,0,MD
2021-04-03,16644.0,42996.0,17094.507185294806,17971.71210284079,4956980.194325737,0,MD
2021-04-04,17306.0,28890.0,17115.815741037542,18126.37441210533,4923348.960827516,0,MD
2021-04-05,17483.0,10935.0,17012.560997195087,18828.490377335314,4904066.017984763,0,MD
2021-04-06,17628.0,28128.0,18563.260241105665,19010.14684676201,4902911.835243868,0,MD
2021-04-07,17926.0,36996.0,17859.821139289703,19167.153912787417,4884552.380121499,0,MD
2021-04-08,17841.0,40915.0,17983.348836166493,19480.51754566409,4857468.890203192,0,MD
2021-04-09,18320.0,42849.0,18515.466588242907,19372.502009089272,4826767.172149214,0,MD
2021-04-10,18538.0,56533.0,17728.92644461263,19874.409567221297,4794376.559431929,0,MD
2021-04-11,18686.0,35928.0,19210.041914292928,20091.4653584164,4748609.045622051,0,MD
2021-04-12,18640.0,2079.0,18957.063130516475,20224.178412575224,4723907.4424675405,0,MD
2021-04-13,18821.0,62687.0,19019.8730949135,20159.48422459744,4733324.295246839,0,MD
2021-04-14,19007.0,36420.0,18614.06977433769,20360.977197644053,4682003.7479538685,0,MD
2021-04-15,18867.0,33451.0,19165.055930388367,20530.614006372507,4657464.623610814,0,MD
2021-04-16,18974.0,42134.0,19348.744404763725,20364.401617645985,4636177.502899917,0,MD
2021-04-17,19199.0,45741.0,18654.44503284801,20466.816667626383,4606416.125489006,0,MD
2021-04-18,18699.0,24415.0,19182.00957289672,20691.01913079793,4573327.83796046,0,MD
2021-04-19,18471.0,19423.0,19591.577334272188,20132.13021121349,4561996.0365125,0,MD
2021-04-20,18529.0,29597.0,17852.283787934528,19879.878996561547,4555812.370007956,0,MD
2021-04-21,18263.0,38891.0,18064.22218243009,19938.59329251707,4539511.10301536,0,MD
2021-04-22,18169.0,38881.0,18543.57506289427,19642.71838917836,4514130.383596028,0,MD
2021-04-23,17492.0,42709.0,17761.64848592686,19526.686547673904,4489043.157498108,0,MD
2021-04-24,17104.0,33622.0,17984.417939008134,18784.889560824908,4460498.7277908735,0,MD
2021-04-25,16527.0,34049.0,16274.495637436388,18352.40401467874,4441402.822212571,0,MD
2021-04-26,16099.0,11810.0,16343.282621703074,17723.071237912278,4422170.192752534,0,MD
2021-04-27,15692.0,29521.0,15394.85064211782,17254.071795503987,4425444.740458076,0,MD
2021-04-28,15142.0,30190.0,15223.279430821234,16819.534007189162,4411036.221903449,0,MD
2021-04-29,14664.0,35817.0,14853.079980579068,16222.950457378054,4396194.157798465,0,MD
2021-04-30,14042.0,41701.0,14074.338752300318,15703.780541595554,4375953.607107457,0,MD
2021-05-01,13481.0,31399.0,13711.013773739956,15028.474254163451,4350135.416782218,0,MD
2021-05-02,12961.0,16365.0,12832.320313680364,14416.79407659718,4334973.76996637,0,MD
2021-05-03,12850.0,11854.0,12363.345636806922,13854.335464824324,4335082.541087597,0,MD
2021-05-04,12426.0,22599.0,11903.357656038415,13735.730055954997,4339717.868477908,0,MD
2021-05-05,11900.0,37915.0,12498.728915129248,13284.369279866743,4333623.729084691,0,MD
2021-05-06,11275.0,2804.0,11598.871550478838,12719.686007051318,4312356.045786792,0,MD
2021-05-07,10880.0,64223.0,10918.748982539955,12043.871488523104,4326513.746697544,0,MD
2021-05-08,10340.0,44098.0,10086.222831044432,11626.922631305328,4279164.983742121,0,MD
2021-05-09,9868.0,33352.0,10041.85472626922,11033.999769490792,4252511.602706637,0,MD
2021-05-10,9587.0,31490.0,9267.541742435356,10521.804433783402,4236949.3851029305,0,MD
2021-05-11,9309.0,33280.0,8918.776989893364,10217.356289791904,4223451.119247824,0,MD
2021-05-12,8778.0,36627.0,8958.879249042717,9917.009125798468,4208342.820358119,0,MD
2021-05-13,8286.0,34923.0,8714.217059856586,9347.033469956848,4190120.8186845807,0,MD
2021-05-14,7856.0,35495.0,7787.592484224072,8818.251068327054,4173861.882286552,0,MD
2021-05-15,7295.0,32819.0,7336.554036117236,8356.494504469516,4157260.306102073,0,MD
2021-05-16,7015.0,21471.0,6980.246137132303,7755.832868019229,4143586.0887444615,0,MD
2021-05-17,6707.0,17078.0,6202.372320652697,7455.039219594881,4141440.2072088495,0,MD
2021-05-18,6418.0,17332.0,6384.434437261303,7127.252910961985,4143753.650797229,0,MD
2021-05-19,6076.0,45096.0,6053.593673800194,6820.625226549828,4145831.120491278,1,MD
2021-05-20,5817.0,35361.0,5826.331655601522,6457.578968420281,4120172.710317945,1,MD
2021-05-21,5492.0,39780.0,5407.414908922331,6177.48107680471,4104548.0721379607,1,MD
2021-05-22,5357.0,30461.0,5280.199062782311,5829.562450915407,4084710.06325138,1,MD
2021-05-23,5167.0,21332.0,4851.138082852773,5682.823981969264,4074412.1657797536,1,MD
2021-05-24,5119.0,11728.0,5031.005232036283,5479.5450276420415,4073374.9976657424,1,MD
2021-05-25,4880.0,13146.0,4773.075130901487,5428.469672791332,4081959.185159151,1,MD
2021-05-26,4607.0,20813.0,4975.665747026241,5176.377202838948,4089072.084676149,1,MD
2021-05-27,4350.0,21674.0,4443.887387347404,4887.858050887403,4088484.604349928,1,MD
2021-05-28,4086.0,16924.0,4102.044758745447,4615.107734951379,4087078.676285763,1,MD
2021-05-29,3893.0,31584.0,3846.358134187393,4334.83244428762,4090474.5799357607,1,MD
2021-05-30,3773.0,16415.0,3559.099970163141,4130.507010536168,4079203.565697296,1,MD
2021-05-31,3678.0,7815.0,3482.4880488724543,4001.809112746305,4083232.730927576,1,MD
2021-06-01,3567.0,5127.0,3493.966364877728,3901.527753892878,4095834.621578693,1,MD
2021-06-02,3295.0,15829.0,3461.6398971643034,3785.237187107248,4111012.822461513,1,MD
2021-06-03,3110.0,15411.0,3342.284451375366,3498.2148516183915,4115374.412242423,1,MD
2021-06-04,2812.0,20325.0,2810.596311490606,3302.244395839192,4120136.420867017,1,MD
2021-06-05,2423.0,25920.0,2740.396170561697,2986.2571031367875,4119979.062412352,1,MD
2021-06-06,2283.0,21437.0,2248.530660409473,2573.138779386876,4114284.0715802703,1,MD
2021-06-07,2139.0,10374.0,1695.350035124943,2424.042864043434,4113149.5265718526,1,MD
2021-06-08,2057.0,14520.0,1934.823921277109,2271.068027049785,4123110.0275648,1,MD
2021-06-09,1985.0,22168.0,1808.8886232861023,2184.668474969642,4128836.000242753,1,MD
2021-06-10,1889.0,29740.0,1858.252803769005,2108.567766840496,4126866.676759199,1,MD
2021-06-11,1754.0,30150.0,1825.5622576442595,2006.47124934523,4117358.960170833,1,MD
2021-06-12,1655.0,20427.0,1700.8830968231334,1862.536067671348,4107556.248787168,1,MD
2021-06-13,1488.0,11563.0,1502.719860641985,1756.8847617459571,4107589.277251836,1,MD
2021-06-14,1431.0,6468.0,1452.237801650249,1579.605534098697,4116509.853230933,1,MD
2021-06-15,1397.0,339.0,1174.6861366938238,1519.509754727617,4130443.9606581824,1,MD
2021-06-16,1410.0,42577.0,1286.6174271433292,1484.0370466515442,4150371.9682906633,1,MD
2021-06-17,1355.0,16838.0,1302.3815298132683,1498.7567282975044,4127859.917593745,1,MD
2021-06-18,1296.0,18508.0,1407.9144999703235,1439.3069638603113,4131320.9157396615,1,MD
2021-06-19,1226.0,13139.0,1260.7513666103682,1376.781258875185,4133085.6338948174,1,MD
2021-06-20,1164.0,532.0,1190.3468384681253,1302.4881226818543,4140211.698004617,1,MD
2021-06-21,1120.0,466.0,1094.602805940308,1236.888603476909,4159882.149563951,1,MD
2021-06-22,1091.0,14213.0,1039.25110298796,1190.84665887174,4179427.52140944,1,MD
2021-06-23,1024.0,10649.0,1023.9899717204786,1160.702643688695,4185033.944980228,1,MD
2021-06-24,969.0,10894.0,1023.1739280661004,1089.6079720211735,4194157.854701262,1,MD
2021-06-25,920.0,10903.0,901.0474055988028,1031.370353638457,4202953.241514897,1,MD
2021-06-26,895.0,24242.0,860.9292647675437,979.4784216310755,4211658.556392402,1,MD
2021-06-27,879.0,33620.0,819.2873666927524,953.1144177190198,4206941.21783933,1,MD
2021-06-28,856.0,5999.0,833.6267802537751,935.9412481971348,4192895.528698455,1,MD
2021-06-29,825.0,6078.0,838.3529608825248,911.0620456602752,4206615.048508667,1,MD
2021-06-30,809.0,7786.0,809.7403622437454,878.4344387203125,4220122.525013432,1,MD
2021-07-01,805.0,8783.0,767.117027066761,861.7519357245773,4231788.912113288,1,MD
2021-07-02,804.0,9417.0,772.9023957704737,857.7951770650116,4242341.91781509,1,MD
2021-07-03,838.0,6340.0,789.5995665658912,857.0042994507534,4252155.265766059,1,MD
2021-07-04,857.0,6557.0,797.5883161630679,893.5120298557766,4264942.203935686,1,MD
2021-07-05,855.0,2692.0,890.4693470039616,914.1254561753684,4277381.112154439,1,MD
2021-07-06,853.0,1971.0,894.033376544132,912.3364792814208,4293560.583125042,1,MD
2021-07-07,849.0,6726.0,860.7037132354703,910.6491967535654,4310299.109525609,1,MD
2021-07-08,882.0,7816.0,853.9970700629101,906.838970421992,4322115.386602788,1,MD
2021-07-09,963.0,7349.0,842.9774717065849,942.424559996,4332718.228176764,1,MD
2021-07-10,1029.0,6606.0,933.03554934437,1029.304340850192,4343669.565839861,1,MD
2021-07-11,1042.0,4925.0,1097.7428016557662,1100.2134176532766,4355244.106763809,1,MD
2021-07-12,1084.0,3493.0,1155.6420702082062,1114.5035896602249,4368381.553535081,1,MD
2021-07-13,1166.0,5912.0,1090.56011226774,1159.8870798747334,4382812.822348427,1,MD
2021-07-14,1208.0,5764.0,1167.2487791957792,1248.17241871572,4394667.815991941,1,MD
2021-07-15,1311.0,6300.0,1310.248001029696,1293.5959827911042,4406545.416134945,1,MD
2021-07-16,1409.0,5447.0,1299.296195654151,1404.3984753570785,4417752.050641095,1,MD
2021-07-17,1496.0,5419.0,1496.8935408847128,1509.8914449758065,4429684.145832567,1,MD
2021-07-18,1601.0,4987.0,1597.1049895484052,1603.69902289516,4441511.028208489,1,MD
2021-07-19,1702.0,3086.0,1672.307800626291,1716.871165397885,4453634.919618149,1,MD
2021-07-20,1810.0,4792.0,1805.772946831456,1825.8490591165712,4467522.36993428,1,MD
