,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I
2021-08-06,3493.0,37756.0,27962.0,26630.0,134375.0,12159.0,6039.0,1130.0,1660.0,255300.0,53734.0,6697.0,5795.0,28424.0,16878.0,12260.0,21880.0,61060.0,11215.0,6898.0,1427.0,10380.0,8401.0,38327.0,26070.0,2627.0,44535.0,1070.0,3955.0,1510.0,14259.0,5306.0,14531.0,16389.0,17678.0,23849.0,12030.0,14925.0,2157.0,27553.0,814.0,33487.0,143109.0,11494.0,17368.0,563.0,22387.0,13168.0,3460.0,2202.0
2021-08-07,3585.0,36571.0,28580.0,27755.0,147291.0,12508.0,6271.0,1223.0,1829.0,261796.0,56043.0,7021.0,5927.0,29746.0,17892.0,12654.0,23245.0,64043.0,11675.0,7473.0,1509.0,10334.0,8633.0,38475.0,27171.0,2706.0,47353.0,1089.0,4008.0,1617.0,14937.0,5531.0,14734.0,18090.0,19308.0,24491.0,12770.0,15940.0,2307.0,30009.0,899.0,36460.0,156585.0,11599.0,18265.0,628.0,23379.0,13692.0,3671.0,2327.0
2021-08-08,3677.0,39696.0,28927.0,28886.0,160562.0,12843.0,6503.0,1316.0,1975.0,266818.0,58352.0,7345.0,6059.0,31068.0,18906.0,13048.0,24322.0,67026.0,12135.0,8020.0,1588.0,10099.0,8865.0,38682.0,28273.0,2785.0,49358.0,1109.0,4088.0,1724.0,15510.0,5756.0,14937.0,18951.0,20226.0,25133.0,13510.0,16607.0,2428.0,31576.0,984.0,37781.0,160009.0,11704.0,19162.0,655.0,24524.0,14216.0,3882.0,2452.0
2021-08-09,3770.0,40801.0,29301.0,29636.0,149047.0,13033.0,6737.0,1429.0,2105.0,271321.0,60662.0,7670.0,6193.0,32390.0,19921.0,13441.0,25080.0,70011.0,12595.0,8350.0,1703.0,9437.0,9096.0,38664.0,30470.0,2864.0,50810.0,1229.0,4306.0,1831.0,15850.0,5980.0,15141.0,20079.0,20952.0,25775.0,14250.0,17291.0,2459.0,33100.0,1069.0,39076.0,160857.0,11810.0,20060.0,728.0,25636.0,14740.0,4091.0,2575.0
2021-08-10,3774.0,42037.0,29869.0,30743.0,150941.0,13093.0,6524.0,1498.0,2147.0,278619.0,64020.0,8013.0,6629.0,33671.0,21059.0,13723.0,26272.0,69281.0,13097.0,8670.0,1862.0,10240.0,9752.0,39929.0,31758.0,3089.0,52629.0,1333.0,4520.0,1807.0,16685.0,6425.0,15142.0,21026.0,21961.0,26500.0,15561.0,18369.0,2530.0,34205.0,1154.0,40576.0,169799.0,11831.0,21090.0,794.0,26224.0,15432.0,4359.0,2703.0
2021-08-11,3897.0,43488.0,31106.0,31352.0,154017.0,13606.0,7047.0,1585.0,2235.0,285583.0,67150.0,8357.0,7007.0,35522.0,22302.0,14005.0,27916.0,69989.0,13877.0,9140.0,1981.0,11115.0,10758.0,40527.0,34262.0,3219.0,54861.0,1408.0,4789.0,1888.0,17423.0,6810.0,14879.0,22272.0,23898.0,27162.0,16703.0,19457.0,2666.0,35515.0,1238.0,42399.0,174967.0,12102.0,22350.0,847.0,28079.0,16092.0,4709.0,2793.0
2021-08-12,4009.0,44634.0,30581.0,32563.0,153689.0,14089.0,7450.0,1676.0,2453.0,289725.0,69554.0,8892.0,7319.0,36945.0,24202.0,14500.0,29669.0,70862.0,14339.0,9682.0,2090.0,12252.0,11526.0,39392.0,37642.0,3376.0,57908.0,1493.0,4925.0,2105.0,18200.0,7688.0,14755.0,23542.0,25965.0,28199.0,18009.0,20704.0,2788.0,36864.0,1338.0,45334.0,181713.0,12232.0,23442.0,968.0,31053.0,16723.0,5099.0,3002.0
2021-08-13,4058.0,45635.0,31060.0,33823.0,157432.0,14208.0,7501.0,1803.0,2578.0,292278.0,73166.0,9426.0,7570.0,38076.0,25434.0,14995.0,31354.0,73097.0,14706.0,10106.0,2255.0,13156.0,12150.0,39697.0,38591.0,3498.0,60470.0,1581.0,5220.0,2244.0,18925.0,8153.0,14725.0,24857.0,27514.0,27828.0,18708.0,21732.0,2976.0,39192.0,1424.0,47621.0,179377.0,11918.0,24498.0,1030.0,33888.0,17659.0,5261.0,3145.0
2021-08-14,4157.0,47139.0,31838.0,35175.0,171911.0,14621.0,7614.0,1881.0,2780.0,290961.0,75803.0,9573.0,7732.0,39249.0,26725.0,15246.0,32620.0,73851.0,15035.0,10535.0,2358.0,13824.0,12429.0,39507.0,39540.0,3563.0,62697.0,1619.0,5329.0,2322.0,20307.0,8385.0,14723.0,25811.0,28505.0,28381.0,19487.0,22813.0,3055.0,40990.0,1430.0,50068.0,193102.0,11977.0,25209.0,1061.0,35994.0,17787.0,5673.0,3256.0
2021-08-15,4256.0,47794.0,31371.0,35921.0,185383.0,14677.0,7727.0,1959.0,2923.0,295005.0,78440.0,9720.0,7894.0,40422.0,28016.0,15497.0,34229.0,74605.0,15364.0,10857.0,2461.0,14528.0,12708.0,39661.0,40490.0,3628.0,64596.0,1656.0,5368.0,2400.0,20653.0,8617.0,14721.0,26778.0,29625.0,28934.0,20266.0,23933.0,3127.0,43219.0,1436.0,52897.0,195871.0,12036.0,25920.0,1147.0,38005.0,17915.0,6085.0,3367.0
2021-08-16,4355.0,48547.0,31383.0,36475.0,163413.0,14748.0,7837.0,2059.0,3089.0,299689.0,81078.0,9868.0,8059.0,41594.0,29306.0,15748.0,35080.0,75359.0,15694.0,11176.0,2508.0,14845.0,12985.0,39118.0,42239.0,3691.0,65976.0,1836.0,5596.0,2476.0,21079.0,8848.0,14717.0,27906.0,30544.0,29485.0,21044.0,24346.0,3212.0,43990.0,1444.0,53978.0,197329.0,12097.0,26629.0,1160.0,39071.0,18042.0,6498.0,3477.0
2021-08-17,4517.0,49749.0,31243.0,37162.0,165843.0,15079.0,8134.0,2043.0,3150.0,302913.0,84885.0,10219.0,8283.0,42551.0,30408.0,15893.0,36793.0,74297.0,16061.0,11659.0,2667.0,15794.0,14364.0,37698.0,43503.0,3913.0,67502.0,1992.0,5815.0,2578.0,21587.0,9116.0,14504.0,28463.0,32010.0,29685.0,22394.0,25328.0,3322.0,44214.0,1786.0,54987.0,207008.0,12332.0,27464.0,1186.0,39124.0,18434.0,6870.0,3652.0
2021-08-18,4823.0,49751.0,31090.0,37278.0,171608.0,16054.0,8190.0,2166.0,3352.0,304294.0,88039.0,10569.0,8863.0,44020.0,32128.0,16040.0,38328.0,76124.0,16608.0,11976.0,2860.0,16500.0,14589.0,37173.0,45146.0,4054.0,69382.0,2129.0,6048.0,2712.0,22034.0,9383.0,14940.0,29595.0,33146.0,29845.0,23319.0,26117.0,3479.0,45639.0,2104.0,56639.0,213990.0,12770.0,28467.0,1206.0,36441.0,18786.0,7308.0,3891.0
2021-08-19,5107.0,50596.0,31862.0,38535.0,181217.0,16601.0,8080.0,2187.0,3595.0,304319.0,92069.0,10870.0,8915.0,44152.0,33729.0,16289.0,41134.0,76206.0,17013.0,12307.0,3039.0,18557.0,15074.0,36690.0,48100.0,4239.0,71407.0,2312.0,6091.0,2758.0,22590.0,9680.0,15218.0,30664.0,34623.0,30393.0,24916.0,28206.0,3537.0,46142.0,2276.0,59904.0,213734.0,12954.0,29415.0,1283.0,38272.0,18818.0,7875.0,3950.0
2021-08-20,5235.0,52181.0,31232.0,38818.0,181531.0,17225.0,7780.0,2239.0,3775.0,305018.0,95645.0,11170.0,8848.0,46016.0,35823.0,16538.0,42688.0,76012.0,17340.0,12623.0,3170.0,19830.0,15768.0,36358.0,48213.0,4436.0,73343.0,2405.0,6605.0,2909.0,24184.0,10003.0,15126.0,31681.0,36740.0,31017.0,26078.0,28941.0,3589.0,48207.0,2457.0,63120.0,211898.0,13176.0,30324.0,1318.0,39422.0,19355.0,8371.0,4218.0
2021-08-21,5316.0,55118.0,31119.0,39360.0,182228.0,17880.0,7870.0,2254.0,3903.0,303510.0,98323.0,11435.0,8891.0,46468.0,36975.0,16574.0,44164.0,74128.0,17595.0,12862.0,3326.0,20796.0,15951.0,36423.0,48326.0,4522.0,74872.0,2437.0,6742.0,3001.0,24803.0,10300.0,15145.0,32146.0,37875.0,31023.0,26565.0,30007.0,3658.0,49411.0,2444.0,64971.0,213981.0,13410.0,31253.0,1356.0,40646.0,19614.0,8854.0,4323.0
2021-08-22,5397.0,53134.0,30979.0,40028.0,183521.0,18375.0,7960.0,2269.0,3999.0,302855.0,101001.0,11700.0,8934.0,46920.0,38127.0,16610.0,45595.0,72244.0,17850.0,12999.0,3434.0,21942.0,16134.0,36545.0,48437.0,4608.0,76614.0,2470.0,6872.0,3093.0,25084.0,10597.0,15164.0,32871.0,38656.0,31029.0,27052.0,30892.0,3650.0,51545.0,2431.0,72182.0,220101.0,13644.0,32182.0,1440.0,41350.0,19873.0,9337.0,4428.0
2021-08-23,5477.0,52821.0,30970.0,40469.0,183370.0,18723.0,8047.0,2309.0,4084.0,303678.0,103676.0,11966.0,8977.0,47371.0,39277.0,16647.0,46722.0,70358.0,18106.0,13338.0,3421.0,23277.0,16316.0,36468.0,48240.0,4694.0,78153.0,2752.0,7128.0,3185.0,25847.0,10896.0,15182.0,33484.0,40162.0,31035.0,27541.0,31582.0,3669.0,52705.0,2419.0,74077.0,223403.0,13876.0,33109.0,1409.0,41759.0,20130.0,9820.0,4536.0
2021-08-24,5802.0,52584.0,30573.0,40482.0,184146.0,19209.0,8843.0,2305.0,4156.0,305237.0,105917.0,12388.0,9255.0,47410.0,40542.0,17015.0,48620.0,68084.0,18372.0,13556.0,3579.0,23992.0,18468.0,34971.0,48462.0,4920.0,79689.0,2922.0,7572.0,3384.0,26075.0,11087.0,15064.0,33528.0,41953.0,31370.0,27989.0,32509.0,3702.0,54158.0,3081.0,75587.0,226887.0,14382.0,34446.0,1424.0,42971.0,20909.0,10148.0,4743.0
2021-08-25,6017.0,52470.0,30414.0,41939.0,186120.0,19852.0,8580.0,2303.0,4336.0,302554.0,109636.0,12809.0,9538.0,47928.0,43042.0,17384.0,50818.0,69296.0,18427.0,13860.0,3743.0,25150.0,18243.0,34323.0,47475.0,5155.0,82189.0,3128.0,7832.0,3530.0,26502.0,11142.0,15510.0,33730.0,43160.0,33054.0,28771.0,34273.0,3784.0,55375.0,3412.0,76075.0,233091.0,14853.0,35577.0,1448.0,43058.0,21343.0,10704.0,4946.0
2021-08-26,6341.0,53522.0,30414.0,42397.0,193045.0,20369.0,8626.0,2361.0,4434.0,304408.0,113443.0,13155.0,9779.0,48855.0,44792.0,17615.0,53085.0,69140.0,18951.0,14057.0,3929.0,25635.0,18761.0,33985.0,46493.0,5391.0,83772.0,3242.0,8200.0,3546.0,26702.0,10785.0,15426.0,34458.0,45283.0,33578.0,28512.0,35124.0,3787.0,56511.0,3730.0,77045.0,235187.0,15101.0,36827.0,1430.0,42940.0,21981.0,11507.0,5038.0
2021-08-27,6537.0,56038.0,30257.0,42879.0,192731.0,21247.0,8872.0,2355.0,4691.0,303442.0,117311.0,13502.0,9833.0,50318.0,46967.0,17845.0,55100.0,65020.0,19309.0,14480.0,4027.0,26079.0,19339.0,33495.0,46537.0,5752.0,85608.0,3441.0,8418.0,3624.0,27450.0,10940.0,15433.0,36107.0,47406.0,35466.0,29938.0,36949.0,3796.0,58794.0,4030.0,79919.0,238863.0,15490.0,38060.0,1466.0,43621.0,22496.0,12405.0,5195.0
2021-08-28,6574.0,56094.0,30306.0,43354.0,193409.0,21572.0,8798.0,2328.0,4739.0,304725.0,118556.0,13591.0,10140.0,50631.0,48521.0,18094.0,56872.0,63040.0,19711.0,14832.0,4142.0,26660.0,19487.0,33029.0,46581.0,5839.0,87813.0,3474.0,8595.0,3753.0,26820.0,11108.0,15525.0,36702.0,50150.0,35408.0,30309.0,38568.0,3905.0,61043.0,4124.0,82215.0,229034.0,15792.0,38861.0,1552.0,43957.0,23024.0,13383.0,5401.0
2021-08-29,6611.0,56815.0,29576.0,42392.0,191765.0,21676.0,8724.0,2421.0,4740.0,300568.0,119801.0,13680.0,10447.0,50944.0,50075.0,18343.0,57887.0,61060.0,20113.0,15030.0,4202.0,27241.0,19635.0,31941.0,46625.0,5926.0,89125.0,3508.0,8658.0,3882.0,27396.0,11276.0,15617.0,37398.0,52136.0,35350.0,30680.0,38912.0,3910.0,63095.0,4218.0,83532.0,227523.0,16094.0,39662.0,1562.0,44282.0,23552.0,13976.0,5607.0
2021-08-30,6648.0,57961.0,29602.0,43239.0,195296.0,22374.0,8652.0,2476.0,4850.0,297455.0,121047.0,13769.0,10752.0,51258.0,51628.0,18592.0,58705.0,59078.0,20515.0,15206.0,4285.0,27823.0,19784.0,33169.0,44413.0,6013.0,90263.0,3824.0,9108.0,4012.0,27600.0,11445.0,15709.0,37971.0,53413.0,35295.0,31053.0,39873.0,3965.0,64247.0,4314.0,87171.0,231599.0,16396.0,40464.0,1625.0,44622.0,24082.0,14481.0,5812.0
2021-08-31,6823.0,58146.0,30025.0,41400.0,195154.0,23331.0,8774.0,2588.0,4940.0,293038.0,123929.0,14594.0,11074.0,52490.0,52472.0,19187.0,59838.0,57863.0,20822.0,15433.0,4443.0,28301.0,20610.0,32999.0,43267.0,6281.0,92284.0,4030.0,9386.0,3956.0,27907.0,11528.0,15949.0,38306.0,56092.0,35473.0,30529.0,40578.0,3947.0,66327.0,4939.0,93324.0,236108.0,16651.0,41319.0,1745.0,45770.0,24650.0,14872.0,5780.0
2021-09-01,6951.0,59563.0,30230.0,43738.0,204224.0,23206.0,8893.0,2546.0,4944.0,290357.0,125617.0,15420.0,11020.0,53835.0,53754.0,19781.0,61063.0,53733.0,21280.0,15795.0,4566.0,29844.0,20876.0,32689.0,42310.0,6716.0,93703.0,4312.0,9877.0,4032.0,28513.0,11527.0,15972.0,38477.0,59891.0,36245.0,31221.0,41492.0,3903.0,68354.0,5141.0,97338.0,231870.0,16848.0,42811.0,1767.0,46801.0,25288.0,15518.0,6163.0
2021-09-02,6990.0,60301.0,29134.0,43662.0,196912.0,23745.0,9045.0,2556.0,5062.0,284212.0,124193.0,15915.0,11829.0,54879.0,55405.0,20419.0,62217.0,50282.0,21471.0,16007.0,4746.0,29609.0,21430.0,32741.0,40614.0,6986.0,95506.0,4450.0,10571.0,4056.0,29033.0,11548.0,15695.0,38975.0,63532.0,36474.0,30678.0,42419.0,3977.0,70414.0,5381.0,94110.0,240517.0,17255.0,44088.0,1818.0,46705.0,26184.0,16180.0,6452.0
2021-09-03,7119.0,59287.0,28856.0,44355.0,193938.0,24156.0,9279.0,2576.0,5210.0,278994.0,126630.0,16410.0,12605.0,55955.0,56331.0,21058.0,63468.0,46985.0,21849.0,16188.0,4872.0,30290.0,21862.0,32829.0,40124.0,7169.0,97510.0,4693.0,10065.0,4142.0,27828.0,11594.0,15895.0,39984.0,65928.0,36004.0,30896.0,43411.0,3974.0,71346.0,5560.0,93531.0,250243.0,17774.0,44973.0,1856.0,47218.0,26635.0,16972.0,6535.0
2021-09-04,7283.0,58892.0,28696.0,44584.0,189643.0,24445.0,9163.0,2552.0,5283.0,278138.0,126081.0,16694.0,12886.0,55896.0,56776.0,21278.0,64477.0,44738.0,22131.0,16251.0,4941.0,30588.0,21825.0,32503.0,39634.0,7258.0,98923.0,4722.0,10224.0,4149.0,27918.0,11486.0,15671.0,40452.0,68845.0,36848.0,30785.0,45467.0,4002.0,73029.0,5903.0,91941.0,245641.0,18032.0,44892.0,1877.0,47622.0,27022.0,18123.0,6560.0
2021-09-05,7447.0,58840.0,28539.0,44348.0,189346.0,24722.0,9047.0,2528.0,5340.0,274549.0,125532.0,16978.0,13167.0,55837.0,57221.0,21498.0,64979.0,42491.0,22413.0,16066.0,5044.0,30886.0,21788.0,32342.0,39146.0,7347.0,99704.0,4750.0,10393.0,4156.0,28182.0,11378.0,15447.0,40823.0,72212.0,37692.0,30674.0,46518.0,4037.0,73993.0,6100.0,91200.0,241340.0,18290.0,44811.0,1847.0,47721.0,27409.0,18795.0,6585.0
2021-09-06,7610.0,57925.0,28490.0,44094.0,187938.0,25201.0,8931.0,2458.0,5319.0,263160.0,124983.0,17262.0,13445.0,55778.0,57666.0,21715.0,65065.0,40242.0,22691.0,16168.0,5109.0,31183.0,21750.0,31108.0,36559.0,7435.0,100353.0,4651.0,10044.0,4161.0,28509.0,11268.0,15223.0,40988.0,73381.0,38535.0,30561.0,47234.0,4128.0,75500.0,6296.0,98529.0,239821.0,18548.0,44730.0,1934.0,47900.0,27796.0,19281.0,6607.0
2021-09-07,7561.0,59078.0,26850.0,43481.0,185060.0,24987.0,8266.0,2538.0,5472.0,250648.0,122276.0,17165.0,13051.0,55804.0,57451.0,21122.0,63133.0,37814.0,22514.0,16116.0,5037.0,30606.0,18433.0,30902.0,35108.0,7031.0,98251.0,4936.0,10267.0,4127.0,27006.0,11021.0,15015.0,41484.0,74140.0,37301.0,29224.0,46744.0,4112.0,75858.0,5818.0,106432.0,225882.0,18573.0,45755.0,1949.0,47267.0,26106.0,19504.0,6426.0
2021-09-08,7795.0,59432.0,26250.0,42276.0,180435.0,24613.0,8550.0,2538.0,5369.0,241804.0,120391.0,17070.0,13536.0,55314.0,55394.0,20529.0,62532.0,34261.0,22494.0,15627.0,5153.0,31026.0,22789.0,30400.0,34821.0,7474.0,95794.0,5195.0,10460.0,4373.0,28391.0,10794.0,15099.0,41546.0,76363.0,35611.0,28814.0,47523.0,4136.0,75171.0,5672.0,107192.0,237282.0,18527.0,46215.0,1970.0,47190.0,26647.0,19754.0,6769.0
2021-09-09,7900.0,59478.0,26413.0,41328.0,174698.0,24465.0,8388.0,2493.0,5292.0,231866.0,117154.0,17757.0,14003.0,56014.0,55647.0,20954.0,62664.0,34033.0,23010.0,15290.0,5377.0,32095.0,22171.0,30945.0,32672.0,7840.0,95352.0,5544.0,10545.0,4574.0,28547.0,10448.0,15077.0,41804.0,78865.0,34900.0,29182.0,48558.0,4195.0,75076.0,5820.0,105097.0,249970.0,19201.0,47174.0,1931.0,47239.0,26478.0,20050.0,6835.0
2021-09-10,8066.0,57790.0,25706.0,40609.0,170157.0,24783.0,8225.0,2410.0,5414.0,219606.0,114348.0,18443.0,14743.0,56381.0,56144.0,21379.0,62675.0,32778.0,23227.0,15470.0,5694.0,33492.0,22306.0,31113.0,31270.0,8099.0,95694.0,5685.0,10642.0,4586.0,28619.0,10377.0,15342.0,41645.0,83029.0,33958.0,28424.0,49718.0,4214.0,72875.0,5996.0,102794.0,256177.0,20104.0,47665.0,1933.0,47370.0,26619.0,21101.0,7176.0
2021-09-11,8168.0,56323.0,25289.0,40071.0,168463.0,25532.0,8221.0,2484.0,5649.0,217205.0,111937.0,19111.0,14932.0,56076.0,55756.0,21271.0,62906.0,31852.0,23490.0,15478.0,5860.0,33948.0,22564.0,31605.0,29868.0,8265.0,95751.0,5703.0,10894.0,4675.0,29179.0,10211.0,15392.0,42319.0,86230.0,33893.0,28152.0,51007.0,4233.0,72702.0,6018.0,110034.0,252693.0,20399.0,47878.0,1958.0,47596.0,26581.0,21752.0,7140.0
2021-09-12,8270.0,55763.0,25618.0,40746.0,165680.0,26309.0,8217.0,2438.0,5879.0,210603.0,109526.0,19779.0,14504.0,55771.0,55368.0,21163.0,62656.0,30926.0,23753.0,15561.0,5950.0,34404.0,22822.0,32606.0,28464.0,8431.0,95706.0,5721.0,11288.0,4764.0,29176.0,10045.0,15442.0,43137.0,86730.0,33828.0,27880.0,52690.0,4334.0,72201.0,6040.0,115151.0,253473.0,20694.0,48091.0,2002.0,47525.0,26543.0,22770.0,7104.0
2021-09-13,8372.0,54501.0,25382.0,39777.0,157554.0,26272.0,8212.0,2518.0,5929.0,202398.0,107115.0,20447.0,15180.0,55467.0,54982.0,21055.0,62155.0,30000.0,24013.0,15722.0,6091.0,34857.0,23082.0,31424.0,29423.0,8597.0,95805.0,5607.0,10801.0,4852.0,29213.0,9878.0,15493.0,42793.0,89207.0,33763.0,27608.0,53600.0,4322.0,71678.0,6061.0,112179.0,253751.0,20988.0,48303.0,1985.0,47892.0,26504.0,23046.0,7069.0
2021-09-14,8442.0,53370.0,24300.0,41564.0,159799.0,25918.0,8259.0,2715.0,5946.0,193914.0,103921.0,21949.0,15611.0,55256.0,54962.0,20790.0,62248.0,29724.0,23881.0,15738.0,6337.0,35856.0,23810.0,31269.0,28837.0,8948.0,95266.0,6092.0,10546.0,5058.0,29123.0,9785.0,15612.0,42966.0,90618.0,33191.0,27245.0,54083.0,4457.0,71563.0,6033.0,107929.0,249014.0,21044.0,48962.0,1983.0,47418.0,26461.0,23489.0,7327.0
2021-09-15,8747.0,52095.0,23329.0,39256.0,144172.0,25906.0,7948.0,2870.0,5870.0,181660.0,100386.0,20688.0,15763.0,54272.0,54931.0,20525.0,61919.0,29619.0,24721.0,15553.0,6429.0,37286.0,25117.0,30797.0,27581.0,9291.0,94712.0,6129.0,10704.0,5270.0,29115.0,9598.0,15206.0,43318.0,91263.0,32180.0,26473.0,55795.0,4498.0,69444.0,6023.0,105886.0,252465.0,21244.0,48887.0,2015.0,47413.0,28075.0,23828.0,6890.0
2021-09-16,9104.0,49973.0,22700.0,38641.0,142718.0,25839.0,8328.0,2931.0,5877.0,174934.0,97826.0,21675.0,15377.0,54397.0,53869.0,20155.0,60663.0,29183.0,25102.0,15611.0,6533.0,38363.0,25690.0,30497.0,26550.0,9658.0,93827.0,6179.0,10467.0,5584.0,29531.0,9487.0,15545.0,44800.0,92525.0,31224.0,26255.0,56765.0,4447.0,68500.0,6040.0,107138.0,249320.0,21442.0,49030.0,2124.0,46389.0,29383.0,24331.0,7041.0
2021-09-17,9404.0,48892.0,22380.0,37669.0,140519.0,25832.0,9207.0,2933.0,5939.0,167687.0,91400.0,22662.0,15719.0,52018.0,53124.0,19784.0,60201.0,28737.0,25369.0,15749.0,6660.0,38680.0,26195.0,30309.0,25519.0,10225.0,92348.0,6215.0,10623.0,5609.0,30170.0,9330.0,15509.0,44882.0,94793.0,30842.0,25968.0,58525.0,4523.0,67063.0,6101.0,106909.0,240945.0,21556.0,49102.0,2185.0,46105.0,30637.0,24934.0,6752.0
2021-09-18,9575.0,48012.0,21594.0,36987.0,140586.0,25629.0,9286.0,3024.0,6059.0,159147.0,88709.0,22804.0,15840.0,51811.0,52539.0,19459.0,59119.0,28419.0,25478.0,15832.0,6723.0,39688.0,26495.0,30221.0,24488.0,10463.0,90353.0,6228.0,10779.0,5718.0,30545.0,9209.0,15448.0,44794.0,95140.0,29773.0,25630.0,59359.0,4555.0,64441.0,5796.0,108880.0,238360.0,21523.0,49588.0,2284.0,45692.0,31778.0,25029.0,6944.0
2021-09-19,9746.0,47356.0,21089.0,36373.0,135357.0,25471.0,9365.0,3115.0,6142.0,154376.0,86018.0,22946.0,15503.0,51604.0,51954.0,19134.0,58544.0,28101.0,25587.0,16063.0,6697.0,40696.0,26795.0,29942.0,23456.0,10701.0,89003.0,6241.0,10935.0,5827.0,30740.0,9088.0,15387.0,45445.0,94007.0,28704.0,25292.0,60683.0,4581.0,62683.0,5637.0,103805.0,233281.0,21490.0,50074.0,2423.0,45122.0,32919.0,25133.0,7136.0
2021-09-20,9918.0,48033.0,20720.0,36015.0,132684.0,25079.0,9447.0,3207.0,6322.0,151242.0,83328.0,23088.0,16110.0,51397.0,51371.0,18811.0,57770.0,27785.0,25699.0,16175.0,6766.0,41705.0,27098.0,30854.0,24421.0,10940.0,87508.0,6679.0,11091.0,5938.0,30412.0,8967.0,15328.0,45149.0,94962.0,27634.0,24956.0,60749.0,4678.0,60443.0,5480.0,94087.0,234353.0,21457.0,50558.0,2369.0,44537.0,34060.0,25135.0,7330.0
2021-09-21,10233.0,46243.0,21538.0,35967.0,131193.0,25332.0,9435.0,3143.0,6246.0,147304.0,84342.0,24713.0,17302.0,51384.0,50760.0,18947.0,58811.0,27667.0,25658.0,16354.0,7015.0,43486.0,32899.0,30473.0,24044.0,11808.0,89332.0,6681.0,10816.0,5896.0,32223.0,8750.0,15759.0,46498.0,96900.0,28577.0,25192.0,63152.0,4842.0,58567.0,5912.0,85653.0,241004.0,21618.0,49816.0,2416.0,44928.0,37265.0,25464.0,7557.0
2021-09-22,10645.0,45116.0,20820.0,35851.0,130498.0,25184.0,8990.0,3155.0,6275.0,141086.0,80273.0,24031.0,17152.0,50984.0,51758.0,19081.0,58206.0,26507.0,26163.0,16798.0,7125.0,44385.0,28781.0,30156.0,22977.0,12074.0,89155.0,6695.0,10544.0,5701.0,31076.0,8923.0,15137.0,47012.0,96959.0,28476.0,25129.0,63155.0,4749.0,57712.0,6207.0,85020.0,224386.0,21803.0,49631.0,2401.0,44329.0,37997.0,25846.0,7297.0
2021-09-23,11113.0,42675.0,19879.0,36384.0,130403.0,24633.0,8955.0,3159.0,6566.0,130948.0,77240.0,24265.0,17038.0,49748.0,50192.0,18193.0,56247.0,23121.0,25760.0,17296.0,7010.0,44825.0,29861.0,28854.0,22590.0,12250.0,87676.0,6703.0,10316.0,5931.0,31118.0,9069.0,15075.0,46876.0,96537.0,27079.0,24523.0,64447.0,4676.0,56601.0,6173.0,84623.0,206926.0,21236.0,48038.0,2572.0,44632.0,39374.0,25579.0,7521.0
2021-09-24,12167.0,41187.0,19085.0,36394.0,128435.0,24392.0,8800.0,3239.0,6486.0,128865.0,73262.0,24500.0,17110.0,47743.0,48074.0,17307.0,54571.0,21950.0,25807.0,17106.0,6868.0,44450.0,30686.0,28325.0,21927.0,12320.0,84911.0,6838.0,9986.0,6343.0,30690.0,8902.0,14595.0,47275.0,94613.0,25330.0,24165.0,64513.0,4694.0,55503.0,6028.0,85021.0,197187.0,20719.0,47434.0,2644.0,43393.0,39838.0,25885.0,7223.0
2021-09-25,12982.0,40883.0,18348.0,35955.0,114972.0,23306.0,8831.0,3199.0,6468.0,118518.0,70629.0,24282.0,16979.0,46916.0,46789.0,17012.0,52960.0,21418.0,25563.0,17297.0,6847.0,45022.0,30721.0,27662.0,21264.0,12331.0,82079.0,6876.0,9945.0,6355.0,30430.0,8972.0,14272.0,47482.0,91587.0,25109.0,23799.0,64348.0,4621.0,52740.0,5980.0,73826.0,196319.0,20373.0,46875.0,2641.0,42970.0,40757.0,25381.0,7185.0
2021-09-26,13797.0,39794.0,17649.0,35769.0,105927.0,22901.0,8862.0,3159.0,6319.0,115711.0,67996.0,24064.0,17048.0,46089.0,45504.0,16717.0,51352.0,20886.0,25319.0,17261.0,6808.0,45594.0,30756.0,27234.0,20600.0,12342.0,80162.0,6913.0,9904.0,6367.0,29693.0,9042.0,13949.0,46710.0,91390.0,24888.0,23433.0,64470.0,4521.0,50019.0,5932.0,64399.0,197142.0,20027.0,46316.0,2640.0,43154.0,41676.0,24513.0,7147.0
2021-09-27,14613.0,37897.0,17473.0,35450.0,122054.0,23398.0,8896.0,3001.0,6299.0,110150.0,65364.0,23844.0,17035.0,45262.0,44217.0,16422.0,50573.0,20358.0,25075.0,17118.0,6719.0,46170.0,30790.0,26645.0,20050.0,12352.0,78088.0,7470.0,9864.0,6380.0,29307.0,9111.0,13626.0,47238.0,89503.0,24664.0,23067.0,64330.0,4544.0,48395.0,5883.0,63082.0,192867.0,19682.0,45756.0,2723.0,42799.0,42594.0,24956.0,7110.0
