key_0,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I,AK_V,AL_V,AR_V,AZ_V,CA_V,CO_V,CT_V,DC_V,DE_V,FL_V,GA_V,IA_V,ID_V,IL_V,IN_V,KS_V,KY_V,LA_V,MA_V,MD_V,ME_V,MI_V,MN_V,MO_V,MS_V,MT_V,NC_V,ND_V,NE_V,NH_V,NJ_V,NM_V,NV_V,NY_V,OH_V,OK_V,OR_V,PA_V,RI_V,SC_V,SD_V,TN_V,TX_V,UT_V,VA_V,VT_V,WA_V,WI_V,WV_V,WY_V
2021-06-10,436.0,2426.0,2300.0,6310.0,16127.0,6457.0,1182.0,307.0,610.0,23790.0,5492.0,1171.0,1520.0,7349.0,5906.0,1914.0,2946.0,4795.0,2307.0,1889.0,903.0,4307.0,2897.0,6349.0,1682.0,1067.0,6745.0,517.0,531.0,427.0,3465.0,1221.0,3397.0,4890.0,5752.0,1617.0,4081.0,7676.0,430.0,3153.0,230.0,3671.0,24300.0,3354.0,2687.0,125.0,9427.0,2233.0,1799.0,964.0,1125.0,23367.0,168.0,17030.0,124039.0,19805.0,15097.0,1438.0,2828.0,78948.0,1233.0,7556.0,2500.0,36453.0,17013.0,4546.0,11229.0,7085.0,21984.0,29740.0,5848.0,25742.0,19501.0,11365.0,284.0,2165.0,19352.0,1250.0,4106.0,3567.0,39452.0,4856.0,7300.0,76964.0,745.0,5983.0,15254.0,50278.0,4053.0,11236.0,1196.0,12145.0,0.0,11023.0,31130.0,4422.0,24424.0,7726.0,2342.0,116.0
2021-06-11,420.0,2451.0,2479.0,5925.0,12399.0,6169.0,1009.0,260.0,544.0,23383.0,5381.0,1172.0,1503.0,6768.0,5744.0,1772.0,2866.0,4669.0,2151.0,1754.0,892.0,4047.0,2699.0,6442.0,1654.0,1043.0,6492.0,511.0,513.0,418.0,3473.0,1223.0,3392.0,4608.0,5439.0,1643.0,3955.0,7098.0,419.0,2969.0,177.0,3513.0,23731.0,3348.0,2507.0,125.0,8717.0,2072.0,1652.0,970.0,1337.0,5754.0,7803.0,20896.0,178948.0,14735.0,856.0,390.0,3263.0,53071.0,560.0,5891.0,2052.0,25284.0,28347.0,5017.0,9280.0,6170.0,21325.0,30150.0,5435.0,58323.0,17228.0,15594.0,117.0,2201.0,17425.0,1056.0,4477.0,3387.0,38809.0,2884.0,9373.0,58469.0,40220.0,4538.0,19703.0,17646.0,4405.0,12510.0,2113.0,333.0,0.0,4606.0,24637.0,4495.0,32583.0,14319.0,3536.0,1487.0
2021-06-12,414.0,2452.0,2583.0,5938.0,12221.0,6086.0,992.0,242.0,522.0,23279.0,5124.0,1194.0,1556.0,6234.0,5759.0,1748.0,2814.0,4609.0,2053.0,1655.0,847.0,3878.0,2509.0,6602.0,1661.0,1005.0,6261.0,497.0,521.0,393.0,3467.0,1189.0,3410.0,4348.0,5239.0,1691.0,3861.0,6663.0,390.0,2855.0,172.0,3484.0,23718.0,3513.0,2353.0,116.0,8788.0,2000.0,1578.0,956.0,896.0,280.0,4950.0,12060.0,108073.0,14895.0,21314.0,1493.0,2834.0,45012.0,2440.0,7578.0,1951.0,1125.0,229.0,4650.0,18060.0,5016.0,15671.0,20427.0,327.0,26309.0,15347.0,9857.0,459.0,1397.0,21512.0,1024.0,198.0,383.0,38064.0,11111.0,5160.0,65543.0,575.0,1066.0,16348.0,34510.0,5672.0,7542.0,1389.0,17174.0,0.0,119.0,27827.0,4157.0,25738.0,16624.0,1810.0,952.0
2021-06-13,408.0,2465.0,2613.0,5663.0,12084.0,6005.0,975.0,224.0,512.0,22998.0,5086.0,1193.0,1609.0,5930.0,5781.0,1724.0,2776.0,4549.0,1930.0,1488.0,822.0,3748.0,2376.0,6749.0,1652.0,1010.0,6118.0,496.0,520.0,390.0,3428.0,1155.0,3428.0,4020.0,5113.0,1712.0,3769.0,6365.0,398.0,2782.0,176.0,3444.0,23654.0,3531.0,2275.0,112.0,8404.0,1928.0,1504.0,942.0,1070.0,7730.0,79.0,12297.0,91969.0,8620.0,8413.0,946.0,2801.0,26320.0,416.0,3743.0,877.0,37112.0,11692.0,4304.0,3444.0,77.0,12486.0,11563.0,43.0,12429.0,7239.0,234.0,97.0,69.0,13389.0,965.0,47.0,303.0,13995.0,2594.0,5182.0,57141.0,20896.0,3513.0,12208.0,30451.0,3221.0,3787.0,271.0,9235.0,0.0,11358.0,11680.0,3408.0,27571.0,5596.0,3129.0,79.0
2021-06-14,404.0,2525.0,2686.0,5696.0,12267.0,5920.0,959.0,206.0,503.0,23122.0,5029.0,1225.0,1665.0,5574.0,5384.0,1702.0,2751.0,4491.0,1896.0,1431.0,815.0,3714.0,2426.0,7148.0,1731.0,1021.0,6010.0,511.0,529.0,397.0,3462.0,1123.0,3447.0,3897.0,4981.0,1687.0,3679.0,6124.0,375.0,2737.0,175.0,3349.0,23886.0,3557.0,2352.0,100.0,8140.0,1856.0,1431.0,928.0,402.0,1051.0,2385.0,5838.0,55662.0,7997.0,6182.0,1155.0,1215.0,28107.0,312.0,3047.0,679.0,13760.0,9738.0,1389.0,4097.0,1840.0,8130.0,6468.0,9056.0,9421.0,3522.0,4279.0,12593.0,2542.0,7420.0,224.0,6782.0,6714.0,11422.0,6079.0,2712.0,31245.0,14950.0,21669.0,12276.0,10923.0,2305.0,2987.0,110.0,264.0,0.0,39.0,19101.0,1242.0,17340.0,4560.0,853.0,1187.0
2021-06-15,403.0,2487.0,2919.0,6115.0,12472.0,5933.0,958.0,213.0,528.0,23612.0,5097.0,1279.0,1527.0,5399.0,5622.0,1761.0,2860.0,4804.0,1881.0,1397.0,804.0,3376.0,2449.0,7527.0,1672.0,1105.0,6046.0,489.0,521.0,411.0,3553.0,1241.0,3569.0,3828.0,4965.0,1861.0,3810.0,6024.0,391.0,2678.0,168.0,3376.0,25034.0,3682.0,2443.0,105.0,8165.0,1926.0,1363.0,939.0,216.0,59.0,79.0,5139.0,35250.0,75.0,167.0,91.0,1620.0,215.0,84.0,223.0,73.0,89.0,30.0,1269.0,43.0,1687.0,238.0,339.0,284.0,57.0,46.0,4447.0,83.0,8.0,4126.0,2.0,28.0,94.0,24041.0,1340.0,1634.0,20694.0,7396.0,16808.0,6910.0,20588.0,795.0,55.0,1085.0,6486.0,0.0,15014.0,19041.0,12.0,10180.0,31.0,595.0,27.0
2021-06-16,395.0,2397.0,2965.0,5636.0,12710.0,5917.0,882.0,212.0,507.0,23301.0,5104.0,1202.0,1441.0,5273.0,5696.0,1820.0,2807.0,4488.0,1815.0,1410.0,736.0,3174.0,2407.0,7647.0,1725.0,1019.0,6131.0,475.0,458.0,405.0,3563.0,1250.0,3513.0,3735.0,5012.0,1955.0,3702.0,5549.0,380.0,2705.0,155.0,3264.0,24472.0,3895.0,2352.0,105.0,7922.0,1703.0,1344.0,912.0,942.0,7564.0,4392.0,1034.0,151329.0,37911.0,21556.0,4595.0,4408.0,70698.0,2183.0,8082.0,5042.0,75854.0,30192.0,5189.0,18454.0,7256.0,54459.0,42577.0,7412.0,31913.0,28399.0,682.0,7500.0,144.0,24066.0,457.0,168.0,6442.0,36105.0,9390.0,12264.0,89966.0,18712.0,1338.0,15506.0,56225.0,3071.0,16905.0,974.0,24185.0,0.0,129.0,38910.0,3795.0,827.0,16306.0,1815.0,126.0
2021-06-17,368.0,2301.0,3056.0,5646.0,12766.0,5601.0,847.0,191.0,513.0,22752.0,5066.0,1135.0,1376.0,4847.0,4742.0,1752.0,2741.0,4510.0,1664.0,1355.0,690.0,2986.0,2303.0,7860.0,1685.0,963.0,5868.0,393.0,254.0,385.0,3515.0,1247.0,3459.0,3651.0,4766.0,1983.0,3741.0,5282.0,364.0,2661.0,151.0,3168.0,24377.0,3921.0,2206.0,107.0,7857.0,1612.0,1271.0,876.0,916.0,45553.0,7023.0,35485.0,175955.0,13971.0,1160.0,271.0,221.0,102028.0,94037.0,5884.0,1889.0,22877.0,414.0,4380.0,7600.0,10971.0,737.0,16838.0,3285.0,20707.0,12733.0,21749.0,306.0,4322.0,14998.0,995.0,6794.0,2363.0,26477.0,6234.0,5100.0,58844.0,28266.0,11680.0,12033.0,24192.0,3909.0,7531.0,979.0,856.0,0.0,12575.0,24610.0,1421.0,62182.0,10480.0,1623.0,1188.0
2021-06-18,334.0,2218.0,3022.0,5763.0,13014.0,5334.0,774.0,175.0,543.0,22064.0,4892.0,1108.0,1271.0,4323.0,4702.0,1748.0,2657.0,4472.0,1532.0,1296.0,654.0,2827.0,2158.0,7863.0,1674.0,907.0,5730.0,373.0,224.0,377.0,3432.0,1226.0,3483.0,3458.0,4397.0,2026.0,3575.0,4837.0,346.0,2618.0,136.0,3019.0,22549.0,3921.0,1967.0,96.0,7556.0,1523.0,1198.0,862.0,922.0,693.0,214.0,11797.0,91547.0,8281.0,7761.0,1247.0,2801.0,1216.0,996.0,7108.0,103.0,30072.0,10607.0,3784.0,10355.0,278.0,33688.0,18508.0,3721.0,36574.0,267.0,55135.0,3135.0,1373.0,15501.0,649.0,3382.0,397.0,19388.0,7695.0,7197.0,38057.0,20574.0,4983.0,11651.0,36510.0,3185.0,7725.0,1195.0,8742.0,0.0,137.0,20630.0,2261.0,20464.0,13864.0,1454.0,85.0
2021-06-19,341.0,2230.0,3038.0,5949.0,13033.0,5093.0,739.0,167.0,482.0,22269.0,4871.0,1090.0,1272.0,4036.0,4688.0,1697.0,2631.0,4436.0,1383.0,1226.0,606.0,2721.0,1972.0,8220.0,1682.0,886.0,5627.0,359.0,235.0,381.0,3279.0,1242.0,3485.0,3205.0,4270.0,2045.0,3517.0,4462.0,319.0,2532.0,137.0,2907.0,22574.0,3903.0,1859.0,84.0,7317.0,1473.0,1144.0,861.0,894.0,10936.0,7390.0,12589.0,79809.0,18313.0,13548.0,3202.0,3103.0,51132.0,1145.0,4511.0,2257.0,15581.0,11030.0,3727.0,5254.0,6277.0,13252.0,13139.0,548.0,402.0,22858.0,5178.0,355.0,1246.0,15352.0,1045.0,148.0,4199.0,23538.0,3535.0,6027.0,54014.0,15761.0,7747.0,9184.0,12937.0,2000.0,5925.0,250.0,17737.0,0.0,120.0,20003.0,1661.0,22390.0,7592.0,861.0,634.0
2021-06-20,351.0,2242.0,3172.0,5906.0,12888.0,4991.0,704.0,159.0,430.0,22101.0,4914.0,1094.0,1245.0,3945.0,4439.0,1646.0,2697.0,4400.0,1312.0,1164.0,593.0,2640.0,1823.0,8580.0,1682.0,865.0,5585.0,352.0,253.0,385.0,3278.0,1258.0,3487.0,2950.0,4254.0,2104.0,3522.0,4225.0,316.0,2423.0,138.0,2869.0,22463.0,3968.0,1818.0,74.0,7132.0,1423.0,1090.0,860.0,1093.0,3309.0,2579.0,10069.0,2894.0,12275.0,658.0,823.0,90.0,71563.0,1137.0,2955.0,1548.0,22596.0,8585.0,3439.0,5583.0,4299.0,16343.0,532.0,302.0,175.0,139.0,6486.0,101.0,893.0,7612.0,782.0,75.0,270.0,22854.0,10331.0,4397.0,40641.0,13514.0,3492.0,9019.0,22270.0,93.0,7313.0,181.0,6933.0,0.0,111.0,16181.0,1223.0,19643.0,7232.0,2081.0,69.0
2021-06-21,414.0,2219.0,3200.0,5916.0,13137.0,4940.0,669.0,152.0,397.0,22462.0,4835.0,1076.0,1219.0,3954.0,4443.0,1596.0,2714.0,4362.0,1248.0,1120.0,553.0,2525.0,1728.0,8608.0,1724.0,844.0,5518.0,344.0,254.0,388.0,3196.0,1275.0,3490.0,2712.0,4122.0,2178.0,3476.0,4108.0,312.0,2372.0,138.0,2852.0,22044.0,3954.0,1896.0,72.0,7020.0,1372.0,1034.0,857.0,400.0,1436.0,875.0,161.0,61958.0,5231.0,9849.0,1067.0,2915.0,23796.0,194.0,1637.0,1607.0,9653.0,10503.0,2027.0,2617.0,4928.0,7236.0,466.0,4878.0,30019.0,8698.0,2315.0,8527.0,563.0,5437.0,163.0,11015.0,2103.0,11073.0,2044.0,5570.0,35766.0,18884.0,1443.0,7301.0,18040.0,4688.0,3140.0,81.0,233.0,0.0,53.0,8736.0,699.0,15294.0,2756.0,6748.0,995.0
2021-06-22,415.0,2292.0,3454.0,5924.0,12980.0,4783.0,648.0,156.0,389.0,22771.0,4794.0,1144.0,1210.0,3780.0,4379.0,1556.0,2439.0,4585.0,1160.0,1091.0,523.0,2415.0,1682.0,8835.0,1804.0,823.0,5460.0,316.0,415.0,404.0,3247.0,1311.0,3549.0,2618.0,4045.0,2319.0,3434.0,3776.0,297.0,2308.0,144.0,2747.0,22045.0,3951.0,1927.0,60.0,6844.0,1281.0,991.0,855.0,159.0,2960.0,75.0,14666.0,32585.0,6466.0,3373.0,191.0,1082.0,23489.0,65818.0,2171.0,1378.0,11723.0,5135.0,1170.0,4013.0,3364.0,8472.0,14213.0,1128.0,7221.0,162.0,199.0,1581.0,254.0,17880.0,54.0,69.0,123.0,29261.0,926.0,2600.0,20078.0,8275.0,2381.0,2046.0,13748.0,1026.0,23236.0,1934.0,3571.0,0.0,20880.0,10931.0,302.0,347.0,4387.0,896.0,92.0
2021-06-23,416.0,2294.0,3642.0,5981.0,12921.0,4708.0,578.0,157.0,374.0,22806.0,4772.0,1080.0,1225.0,3630.0,4309.0,1517.0,2370.0,4293.0,1085.0,1024.0,488.0,2324.0,1614.0,9380.0,1842.0,812.0,5479.0,276.0,431.0,370.0,3331.0,1311.0,3779.0,2534.0,3977.0,2470.0,3400.0,3667.0,292.0,2208.0,154.0,2712.0,16231.0,4118.0,1906.0,62.0,6965.0,1268.0,963.0,835.0,411.0,3497.0,4668.0,6436.0,50778.0,8666.0,4623.0,1292.0,912.0,26915.0,1042.0,2856.0,82.0,14894.0,8179.0,2112.0,6770.0,224.0,10278.0,10649.0,1697.0,312.0,10093.0,4967.0,126.0,530.0,11033.0,468.0,1706.0,300.0,10826.0,1761.0,2812.0,27227.0,392.0,3370.0,6179.0,17604.0,1321.0,4843.0,530.0,5603.0,0.0,82.0,14290.0,543.0,15108.0,6658.0,1999.0,364.0
2021-06-24,405.0,2403.0,3736.0,6237.0,13484.0,4728.0,674.0,146.0,362.0,22703.0,4671.0,1119.0,1212.0,3512.0,4136.0,1526.0,2337.0,4185.0,1043.0,969.0,470.0,2263.0,1574.0,9633.0,1909.0,781.0,5433.0,256.0,424.0,352.0,3261.0,1296.0,3932.0,2439.0,3936.0,2516.0,3267.0,3407.0,271.0,2232.0,143.0,2727.0,15996.0,4267.0,1942.0,59.0,6925.0,1215.0,899.0,835.0,876.0,3865.0,2845.0,7736.0,120508.0,10476.0,647.0,201.0,1122.0,36503.0,667.0,3183.0,1617.0,18143.0,247.0,2512.0,5578.0,4523.0,11450.0,10894.0,1604.0,20735.0,7577.0,10966.0,4266.0,887.0,11654.0,673.0,20654.0,291.0,17731.0,5642.0,3552.0,39696.0,10823.0,8115.0,5112.0,11308.0,2031.0,5802.0,735.0,5578.0,0.0,6356.0,17659.0,669.0,12561.0,7522.0,1724.0,1081.0
2021-06-25,395.0,2326.0,3645.0,6402.0,14363.0,4692.0,770.0,147.0,340.0,23248.0,4569.0,1043.0,1175.0,3403.0,4045.0,1535.0,2318.0,4167.0,972.0,920.0,432.0,2204.0,1505.0,9852.0,1948.0,768.0,5377.0,231.0,454.0,335.0,3336.0,1246.0,4474.0,2315.0,3881.0,2509.0,3200.0,3203.0,260.0,2179.0,153.0,2712.0,16211.0,4310.0,2008.0,56.0,6701.0,1177.0,865.0,837.0,679.0,195.0,106.0,9716.0,68282.0,8039.0,11010.0,2595.0,1601.0,32781.0,733.0,3460.0,2065.0,21231.0,16022.0,2852.0,5701.0,7198.0,11304.0,10903.0,1180.0,12533.0,8482.0,7385.0,280.0,862.0,12484.0,740.0,2142.0,20105.0,12215.0,7697.0,182.0,31942.0,12334.0,3942.0,6607.0,22966.0,1683.0,6157.0,788.0,13689.0,0.0,88.0,13534.0,911.0,14399.0,9375.0,887.0,50.0
2021-06-26,402.0,2371.0,3702.0,6307.0,15014.0,4601.0,778.0,149.0,335.0,23682.0,4596.0,1043.0,1144.0,3384.0,3789.0,1569.0,2248.0,4296.0,902.0,895.0,406.0,2151.0,1426.0,10092.0,1943.0,754.0,5350.0,228.0,461.0,328.0,3324.0,1236.0,4633.0,2203.0,3750.0,2478.0,3133.0,3046.0,260.0,2162.0,155.0,2640.0,16988.0,4304.0,2009.0,58.0,6545.0,1158.0,851.0,846.0,2398.0,3162.0,2663.0,10212.0,107232.0,13307.0,752.0,335.0,1934.0,913.0,401.0,4379.0,79.0,836.0,154.0,3466.0,9746.0,6058.0,10348.0,24242.0,539.0,254.0,7757.0,7253.0,133.0,1488.0,11259.0,793.0,79.0,275.0,30652.0,3624.0,6948.0,45906.0,9849.0,722.0,9715.0,20351.0,1956.0,15339.0,833.0,10691.0,0.0,63.0,14904.0,796.0,15150.0,21322.0,866.0,615.0
2021-06-27,409.0,2406.0,3932.0,6395.0,16323.0,4457.0,786.0,151.0,324.0,24183.0,4601.0,1023.0,1113.0,3335.0,3596.0,1603.0,2243.0,4425.0,894.0,879.0,404.0,2142.0,1377.0,10214.0,2039.0,740.0,5349.0,223.0,466.0,321.0,3267.0,1226.0,4792.0,2151.0,3653.0,2535.0,3107.0,2992.0,262.0,2174.0,148.0,2621.0,16986.0,4392.0,2015.0,55.0,6422.0,1139.0,837.0,855.0,1794.0,3958.0,3498.0,13897.0,10713.0,15452.0,20112.0,1171.0,4261.0,49051.0,680.0,4488.0,2997.0,42469.0,17939.0,5099.0,9908.0,5254.0,18461.0,33620.0,298.0,311.0,262.0,1245.0,164.0,1508.0,7373.0,688.0,144.0,257.0,31672.0,3790.0,11201.0,88858.0,14399.0,6057.0,7411.0,9872.0,1898.0,10300.0,266.0,231.0,0.0,340.0,20895.0,1034.0,17323.0,17145.0,1850.0,125.0
2021-06-28,415.0,2444.0,4153.0,6414.0,16752.0,4485.0,796.0,154.0,321.0,25142.0,4611.0,992.0,1081.0,3419.0,3728.0,1637.0,2238.0,4555.0,877.0,856.0,399.0,2134.0,1342.0,10556.0,2129.0,727.0,5373.0,207.0,497.0,312.0,3184.0,1167.0,4950.0,2121.0,3622.0,2646.0,3068.0,2934.0,251.0,2232.0,146.0,2632.0,16793.0,4477.0,2116.0,57.0,6361.0,1120.0,823.0,865.0,665.0,3382.0,2132.0,16562.0,62638.0,5044.0,2604.0,1235.0,5136.0,80871.0,311.0,1307.0,2144.0,52215.0,2441.0,3285.0,1923.0,1342.0,5316.0,5999.0,2610.0,30951.0,11199.0,406.0,85.0,710.0,5116.0,122.0,4708.0,4080.0,8309.0,1065.0,6935.0,17874.0,26106.0,5972.0,3528.0,19932.0,2640.0,2725.0,101.0,11018.0,0.0,104.0,6493.0,1338.0,17379.0,1837.0,2130.0,13.0
2021-06-29,429.0,2603.0,4330.0,6537.0,16886.0,4483.0,780.0,134.0,291.0,25851.0,4806.0,1050.0,1069.0,3494.0,3693.0,1700.0,2227.0,4409.0,861.0,825.0,369.0,2133.0,1331.0,11012.0,2131.0,741.0,5466.0,215.0,538.0,303.0,3157.0,1092.0,5323.0,2081.0,3603.0,2706.0,2987.0,2752.0,246.0,2229.0,144.0,2528.0,17810.0,4601.0,2114.0,57.0,6201.0,1125.0,771.0,892.0,405.0,3868.0,793.0,3850.0,32956.0,6440.0,3368.0,436.0,88.0,25516.0,100160.0,2125.0,1117.0,12184.0,135.0,1036.0,4053.0,3553.0,6463.0,6078.0,783.0,136.0,133.0,6116.0,11641.0,188.0,8977.0,24.0,1396.0,221.0,8945.0,535.0,2022.0,18723.0,6190.0,2897.0,102.0,12562.0,777.0,3937.0,1736.0,2733.0,0.0,17665.0,8369.0,239.0,5906.0,4595.0,1000.0,1362.0
2021-06-30,443.0,2733.0,4728.0,6870.0,11828.0,4547.0,792.0,132.0,326.0,27192.0,4898.0,1024.0,1079.0,3401.0,3757.0,1763.0,2243.0,4675.0,886.0,809.0,348.0,2163.0,1313.0,11579.0,2127.0,734.0,5413.0,198.0,561.0,308.0,3069.0,1070.0,5518.0,2042.0,3422.0,2826.0,2939.0,2682.0,242.0,2235.0,154.0,2634.0,17987.0,4762.0,2171.0,52.0,6089.0,1180.0,730.0,931.0,749.0,489.0,7646.0,6396.0,57235.0,6311.0,444.0,1263.0,930.0,24285.0,5889.0,2460.0,1247.0,14928.0,6339.0,2317.0,4765.0,149.0,11772.0,7786.0,5527.0,15362.0,12916.0,15877.0,126.0,548.0,10994.0,404.0,3832.0,222.0,12116.0,16738.0,2897.0,22226.0,8737.0,3394.0,4748.0,6324.0,980.0,4501.0,660.0,5349.0,0.0,2557.0,11152.0,463.0,8221.0,6716.0,1394.0,323.0
2021-07-01,469.0,2850.0,5140.0,7010.0,12697.0,4691.0,792.0,130.0,300.0,28228.0,5010.0,1113.0,1083.0,3610.0,3885.0,1869.0,2239.0,4908.0,862.0,805.0,332.0,2201.0,1264.0,11882.0,2209.0,729.0,5515.0,185.0,855.0,302.0,3049.0,1052.0,5765.0,2005.0,3757.0,2948.0,2846.0,2553.0,233.0,2263.0,168.0,2669.0,18466.0,4933.0,2238.0,47.0,5870.0,1189.0,715.0,928.0,592.0,6723.0,2932.0,60731.0,58966.0,7972.0,8659.0,962.0,1098.0,28996.0,8427.0,1095.0,1064.0,14651.0,7256.0,3769.0,398.0,19578.0,8795.0,8783.0,2596.0,9350.0,5941.0,376.0,2471.0,798.0,9756.0,757.0,1811.0,7137.0,14387.0,2419.0,3692.0,31887.0,439.0,4004.0,35680.0,29159.0,1536.0,4119.0,812.0,12095.0,0.0,4440.0,13270.0,639.0,11002.0,5101.0,1735.0,554.0
2021-07-02,496.0,2952.0,5415.0,7073.0,13194.0,4811.0,811.0,135.0,272.0,29929.0,5122.0,1083.0,1106.0,3864.0,3887.0,1976.0,2238.0,5107.0,883.0,804.0,312.0,2253.0,1257.0,11568.0,2265.0,706.0,5551.0,183.0,952.0,301.0,3154.0,1017.0,5888.0,2012.0,3690.0,3162.0,2785.0,2429.0,228.0,2296.0,185.0,2803.0,19443.0,5076.0,2352.0,53.0,5826.0,1186.0,719.0,955.0,3310.0,215.0,2594.0,7599.0,52597.0,4397.0,493.0,1864.0,1361.0,22748.0,810.0,4386.0,1142.0,13609.0,7149.0,2576.0,8183.0,4317.0,7255.0,9417.0,1829.0,160.0,5294.0,8878.0,220.0,1132.0,8534.0,602.0,94.0,2105.0,12040.0,3937.0,2968.0,14143.0,9700.0,2787.0,5325.0,16760.0,1331.0,4008.0,610.0,5124.0,0.0,86.0,9959.0,576.0,11374.0,586.0,1669.0,469.0
2021-07-03,512.0,3005.0,5610.0,7255.0,12018.0,4887.0,824.0,138.0,294.0,30714.0,5142.0,1116.0,1110.0,3918.0,3726.0,2138.0,2283.0,5382.0,887.0,838.0,306.0,2263.0,1260.0,12225.0,2291.0,706.0,5656.0,177.0,941.0,293.0,3139.0,980.0,6013.0,1926.0,3639.0,3233.0,2637.0,2421.0,245.0,2320.0,192.0,2939.0,18877.0,5075.0,2388.0,57.0,5768.0,1187.0,702.0,958.0,1655.0,5277.0,109.0,7758.0,49074.0,9906.0,6902.0,124.0,1331.0,26000.0,15127.0,2181.0,178.0,1367.0,39237.0,2005.0,3634.0,6596.0,6588.0,6340.0,52.0,8079.0,258.0,3282.0,345.0,705.0,9660.0,497.0,99.0,6195.0,12530.0,2828.0,2866.0,41547.0,15697.0,553.0,4902.0,2640.0,464.0,4817.0,638.0,38762.0,0.0,153.0,8973.0,25.0,12795.0,27639.0,386.0,2098.0
2021-07-04,525.0,3042.0,5802.0,7233.0,11062.0,4937.0,837.0,141.0,319.0,31440.0,5160.0,1064.0,1114.0,3972.0,3757.0,2300.0,2306.0,5657.0,887.0,857.0,300.0,2305.0,1198.0,12810.0,2309.0,706.0,5781.0,169.0,927.0,285.0,3043.0,943.0,6138.0,2033.0,3492.0,3304.0,2489.0,2440.0,245.0,2432.0,199.0,3079.0,18770.0,5074.0,2423.0,60.0,5742.0,1188.0,685.0,961.0,1463.0,58.0,2235.0,9854.0,48610.0,4579.0,3083.0,738.0,1085.0,20341.0,214.0,1571.0,1785.0,22079.0,5248.0,2136.0,3171.0,37.0,5427.0,6557.0,145.0,108.0,6645.0,2935.0,64.0,532.0,5131.0,434.0,43.0,887.0,9622.0,3059.0,3827.0,22787.0,120.0,2608.0,7200.0,440.0,1075.0,3116.0,160.0,4841.0,0.0,52.0,6610.0,1009.0,14416.0,2659.0,68.0,56.0
2021-07-05,483.0,3050.0,6130.0,6899.0,9939.0,4917.0,848.0,143.0,327.0,31400.0,5317.0,1067.0,1115.0,4024.0,3930.0,2459.0,2339.0,5930.0,911.0,855.0,285.0,2348.0,1146.0,12806.0,2264.0,702.0,5875.0,153.0,916.0,277.0,3003.0,904.0,6262.0,2119.0,3474.0,3376.0,2527.0,2453.0,248.0,2523.0,204.0,3174.0,19030.0,5201.0,2417.0,59.0,5815.0,1188.0,668.0,962.0,1445.0,4569.0,924.0,4334.0,44665.0,2305.0,116.0,482.0,871.0,14719.0,15908.0,793.0,453.0,120.0,3131.0,956.0,1542.0,19.0,2562.0,2692.0,141.0,61.0,896.0,1309.0,35.0,281.0,3118.0,63.0,3833.0,509.0,5062.0,1035.0,2604.0,11431.0,5352.0,2032.0,2297.0,25731.0,29.0,1505.0,54.0,3204.0,0.0,13.0,4777.0,324.0,3667.0,1334.0,39.0,18.0
2021-07-06,489.0,3353.0,5915.0,7377.0,15034.0,4853.0,849.0,142.0,323.0,33367.0,5310.0,1043.0,1062.0,4139.0,3874.0,2512.0,2274.0,6113.0,952.0,853.0,281.0,2483.0,1116.0,13568.0,2239.0,610.0,5836.0,165.0,825.0,278.0,2911.0,857.0,6194.0,2120.0,3315.0,3262.0,2389.0,2299.0,243.0,2577.0,180.0,3211.0,18239.0,5240.0,2462.0,59.0,5603.0,1117.0,652.0,938.0,80.0,185.0,573.0,1785.0,14960.0,1726.0,2093.0,149.0,461.0,7264.0,102.0,504.0,323.0,5120.0,3018.0,489.0,879.0,6357.0,1761.0,1971.0,2402.0,1397.0,1161.0,1142.0,32945.0,77.0,2818.0,6.0,16.0,767.0,3130.0,290.0,796.0,9739.0,2375.0,320.0,1177.0,3442.0,1229.0,1168.0,13.0,2134.0,0.0,11.0,2950.0,163.0,118.0,907.0,195.0,17.0
2021-07-07,495.0,3673.0,6526.0,7260.0,15579.0,4854.0,903.0,139.0,316.0,36313.0,5588.0,1061.0,1032.0,4343.0,3962.0,2569.0,2463.0,6857.0,975.0,849.0,291.0,2565.0,1276.0,14044.0,2519.0,699.0,6025.0,181.0,859.0,286.0,2926.0,862.0,6200.0,2161.0,3309.0,3445.0,2431.0,2259.0,252.0,2611.0,173.0,3403.0,19406.0,5107.0,2559.0,57.0,5174.0,1184.0,657.0,961.0,151.0,1757.0,3290.0,2613.0,1122.0,5579.0,3731.0,169.0,227.0,25132.0,7009.0,2564.0,1115.0,8083.0,6817.0,621.0,4216.0,4880.0,6686.0,6726.0,1005.0,14786.0,5213.0,176.0,2640.0,176.0,7577.0,137.0,72.0,668.0,10312.0,858.0,1574.0,21508.0,9974.0,1088.0,1137.0,13324.0,290.0,3701.0,980.0,6204.0,0.0,9384.0,8186.0,185.0,13636.0,4389.0,370.0,1061.0
