Date,AK_V,AL_V,AR_V,AZ_V,CA_V,CO_V,CT_V,DC_V,DE_V,FL_V,GA_V,IA_V,ID_V,IL_V,IN_V,KS_V,KY_V,LA_V,MA_V,MD_V,ME_V,MI_V,MN_V,MO_V,MS_V,MT_V,NC_V,ND_V,NE_V,NH_V,NJ_V,NM_V,NV_V,NY_V,OH_V,OK_V,OR_V,PA_V,RI_V,SC_V,SD_V,TN_V,TX_V,UT_V,VA_V,VT_V,WA_V,WI_V,WV_V,WY_V
2021-04-03,3303.0,12959.0,30639.0,34742.0,199385.0,7581.0,22568.0,3400.0,4621.0,100646.0,32799.0,17859.0,494.0,59136.0,35158.0,17252.0,26926.0,446.0,80391.0,42996.0,1963.0,71606.0,77973.0,31322.0,17308.0,13255.0,76319.0,7753.0,679.0,9017.0,49463.0,17283.0,16214.0,139289.0,59207.0,4564.0,22435.0,66931.0,7841.0,35865.0,6565.0,37250.0,0.0,29328.0,55243.0,5408.0,40839.0,34585.0,8099.0,486.0
2021-04-04,6449.0,4439.0,5304.0,33167.0,217723.0,5172.0,22775.0,2583.0,3439.0,67084.0,698.0,10755.0,6827.0,46239.0,42295.0,20168.0,16470.0,22064.0,30684.0,28890.0,13687.0,46842.0,1992.0,22430.0,15160.0,176.0,20575.0,1991.0,9430.0,219.0,39403.0,9659.0,17499.0,107407.0,51763.0,26430.0,20627.0,47311.0,7670.0,11694.0,5005.0,19829.0,0.0,84.0,52224.0,4642.0,45414.0,21762.0,1498.0,9330.0
2021-04-05,2032.0,2085.0,2541.0,28352.0,161636.0,1022.0,3614.0,2900.0,2025.0,28845.0,21693.0,3592.0,6201.0,11866.0,2891.0,4720.0,5641.0,34.0,15248.0,10935.0,10062.0,42008.0,28330.0,3331.0,50.0,2060.0,7082.0,868.0,7214.0,7376.0,19934.0,3452.0,10062.0,21101.0,29720.0,1828.0,17952.0,51213.0,7316.0,6015.0,1685.0,10874.0,0.0,15358.0,24864.0,3301.0,46228.0,2681.0,546.0,652.0
2021-04-06,693.0,14530.0,13791.0,9548.0,93542.0,2883.0,19427.0,803.0,1055.0,89989.0,8098.0,8444.0,7306.0,42858.0,20760.0,3336.0,19318.0,440.0,39621.0,28128.0,5379.0,35883.0,876.0,20406.0,15947.0,459.0,41161.0,1257.0,6561.0,535.0,39231.0,1716.0,2284.0,134527.0,15546.0,21486.0,11741.0,9878.0,4897.0,22024.0,471.0,31870.0,0.0,6834.0,30639.0,1214.0,13117.0,15885.0,2964.0,141.0
2021-04-07,2636.0,19200.0,956.0,24140.0,187144.0,5777.0,24502.0,7377.0,4670.0,99407.0,74057.0,17387.0,7437.0,68678.0,26419.0,14592.0,25307.0,16295.0,42318.0,36996.0,10464.0,1923.0,55224.0,38355.0,495.0,4334.0,58949.0,2378.0,8554.0,7674.0,59806.0,3931.0,9074.0,50496.0,29735.0,20982.0,14107.0,13040.0,4626.0,56174.0,2921.0,1269.0,0.0,10925.0,35860.0,2759.0,26268.0,38277.0,5386.0,148.0
2021-04-08,5077.0,18569.0,15204.0,32588.0,184562.0,4153.0,32347.0,1107.0,4112.0,52802.0,41936.0,20311.0,8813.0,75852.0,1020.0,15104.0,37206.0,48630.0,46804.0,40915.0,16438.0,108590.0,40745.0,26410.0,27935.0,5331.0,67016.0,4075.0,9263.0,2503.0,66332.0,16814.0,16227.0,112128.0,59581.0,20843.0,18433.0,18024.0,6396.0,25202.0,5381.0,64200.0,0.0,16412.0,39424.0,5735.0,36274.0,50988.0,10862.0,143.0
2021-04-09,3553.0,23059.0,31914.0,43779.0,235612.0,6352.0,23189.0,4281.0,6393.0,271884.0,52466.0,22487.0,467.0,91394.0,29654.0,14855.0,36513.0,25678.0,1583.0,42849.0,15664.0,2125.0,2244.0,2478.0,803.0,7390.0,79834.0,7981.0,12442.0,7933.0,73149.0,17518.0,18071.0,134386.0,66710.0,4466.0,23583.0,33919.0,4858.0,32119.0,5856.0,35456.0,0.0,20032.0,47061.0,6737.0,38896.0,2721.0,15041.0,209.0
2021-04-10,5096.0,21848.0,16159.0,45319.0,339612.0,9354.0,32066.0,5279.0,7019.0,133402.0,2574.0,28614.0,9966.0,110167.0,32032.0,24367.0,33741.0,24224.0,103581.0,56533.0,2289.0,76923.0,84700.0,36705.0,16686.0,7278.0,79827.0,7446.0,707.0,10342.0,76577.0,17510.0,20238.0,156455.0,72389.0,25190.0,29673.0,265946.0,7262.0,35997.0,8527.0,1383.0,0.0,25002.0,59080.0,5174.0,48796.0,113994.0,13425.0,196.0
2021-04-11,4265.0,8305.0,974.0,40539.0,288431.0,5991.0,26649.0,4984.0,7982.0,80005.0,1129.0,992.0,11188.0,2741.0,49826.0,25937.0,15108.0,551.0,40262.0,35928.0,1827.0,125978.0,21545.0,35734.0,16813.0,8373.0,47296.0,4654.0,14547.0,12620.0,49794.0,12013.0,20475.0,135799.0,80055.0,23547.0,26193.0,58233.0,8919.0,24574.0,6035.0,51067.0,0.0,1004.0,57546.0,6384.0,48208.0,32236.0,4398.0,11390.0
2021-04-12,3174.0,4179.0,8588.0,25132.0,142627.0,3062.0,19208.0,4066.0,3311.0,47537.0,144364.0,19462.0,8785.0,108506.0,7072.0,8739.0,4802.0,18676.0,24257.0,2079.0,25896.0,19063.0,49877.0,48677.0,5365.0,2247.0,17013.0,3579.0,7737.0,11683.0,43506.0,8270.0,17410.0,96014.0,52111.0,23018.0,18601.0,114148.0,6461.0,8021.0,1902.0,5095.0,0.0,192.0,25787.0,3619.0,45888.0,10125.0,644.0,119.0
2021-04-13,10367.0,18973.0,646.0,19796.0,3778.0,4023.0,20874.0,8467.0,2804.0,3899.0,1258.0,17558.0,336.0,61566.0,24185.0,7797.0,32591.0,18521.0,45454.0,62687.0,7157.0,44470.0,735.0,25748.0,333.0,1848.0,60184.0,87.0,23751.0,5159.0,55316.0,395.0,4349.0,105216.0,76998.0,1933.0,14478.0,48662.0,8318.0,17350.0,942.0,28452.0,0.0,33872.0,39468.0,3681.0,28129.0,18732.0,3975.0,2180.0
2021-04-14,2660.0,23532.0,29247.0,26380.0,139657.0,5091.0,18541.0,1380.0,6939.0,228948.0,44658.0,17063.0,372.0,73364.0,965.0,17130.0,30046.0,27329.0,43393.0,36420.0,10136.0,1581.0,26905.0,26653.0,25598.0,4953.0,64071.0,1980.0,11366.0,2743.0,52664.0,7984.0,9398.0,103361.0,1861.0,30957.0,14253.0,60962.0,3374.0,26808.0,3145.0,35576.0,0.0,17080.0,46309.0,4123.0,36596.0,26393.0,5420.0,1497.0
2021-04-15,109.0,22516.0,725.0,31277.0,277816.0,3667.0,24616.0,5286.0,7209.0,3253.0,53355.0,18449.0,7409.0,63819.0,29253.0,20304.0,31285.0,22427.0,42024.0,33451.0,8794.0,54222.0,27694.0,26835.0,12540.0,7738.0,66326.0,3830.0,11966.0,12454.0,47369.0,9708.0,18260.0,99119.0,120705.0,3158.0,18231.0,87298.0,5693.0,26900.0,4430.0,33787.0,0.0,12507.0,41246.0,4715.0,34182.0,32224.0,8120.0,94.0
2021-04-16,3168.0,20059.0,29103.0,35749.0,347480.0,5048.0,21696.0,4194.0,7001.0,167799.0,64919.0,18730.0,18630.0,84800.0,60520.0,22398.0,29928.0,21777.0,1270.0,42134.0,8353.0,111586.0,57821.0,35984.0,540.0,5761.0,63931.0,3303.0,15619.0,8636.0,45619.0,16073.0,13858.0,110679.0,1802.0,36698.0,22734.0,91053.0,4414.0,29565.0,5135.0,33411.0,0.0,17408.0,71600.0,264.0,38149.0,46869.0,11949.0,3770.0
2021-04-17,3145.0,19437.0,575.0,43250.0,237348.0,7669.0,23557.0,4591.0,6925.0,50930.0,65378.0,19336.0,439.0,84189.0,25315.0,18278.0,31339.0,418.0,85139.0,45741.0,1432.0,56851.0,40611.0,2322.0,523.0,7601.0,65640.0,5231.0,381.0,686.0,56404.0,12218.0,13924.0,113547.0,81834.0,2231.0,22562.0,60596.0,3936.0,27328.0,4431.0,36775.0,0.0,35636.0,64702.0,7635.0,39110.0,46239.0,10970.0,80.0
2021-04-18,3063.0,6549.0,15071.0,40751.0,222734.0,5586.0,548.0,6530.0,6261.0,166712.0,60070.0,12076.0,9733.0,58939.0,322.0,20912.0,11790.0,20127.0,36500.0,24415.0,105.0,1302.0,1565.0,43279.0,25974.0,695.0,34034.0,3890.0,7744.0,932.0,36111.0,11102.0,17368.0,125007.0,58581.0,29490.0,20436.0,42007.0,3818.0,26854.0,5047.0,2081.0,0.0,169.0,44222.0,57.0,42056.0,36295.0,3001.0,155.0
2021-04-19,1114.0,3195.0,3640.0,28158.0,192563.0,2707.0,31592.0,1119.0,4686.0,32251.0,47187.0,3769.0,6035.0,33159.0,19393.0,6123.0,5692.0,19137.0,22023.0,19423.0,15178.0,43573.0,33630.0,3824.0,3977.0,7137.0,18051.0,1665.0,3451.0,255.0,32902.0,5366.0,11905.0,70271.0,43110.0,3368.0,13454.0,52404.0,3837.0,8140.0,2148.0,17428.0,0.0,23222.0,34028.0,8474.0,42838.0,11421.0,1220.0,4973.0
2021-04-20,1072.0,19657.0,4380.0,21348.0,71285.0,3623.0,17982.0,3212.0,2107.0,17163.0,73039.0,9655.0,5390.0,48836.0,21177.0,3397.0,13497.0,16801.0,36035.0,29597.0,5968.0,877.0,899.0,25141.0,341.0,1582.0,32949.0,73.0,9668.0,404.0,37594.0,1949.0,4024.0,71383.0,27697.0,10673.0,13627.0,70776.0,3277.0,13212.0,813.0,29523.0,0.0,176.0,31197.0,1343.0,13860.0,22265.0,5300.0,90.0
2021-04-21,3251.0,20391.0,11618.0,33436.0,161646.0,4630.0,22577.0,3775.0,5702.0,71035.0,1802.0,15646.0,349.0,79122.0,27341.0,13086.0,20027.0,19880.0,40761.0,38891.0,9324.0,121064.0,43677.0,29550.0,10052.0,3101.0,53536.0,2173.0,6900.0,588.0,48239.0,7913.0,8898.0,77108.0,105335.0,13815.0,12183.0,55876.0,3212.0,1036.0,2815.0,35719.0,0.0,7071.0,36430.0,2951.0,24419.0,40410.0,5214.0,3048.0
2021-04-22,2706.0,21868.0,12845.0,37732.0,175946.0,4572.0,22878.0,4861.0,6856.0,233567.0,57527.0,19558.0,14704.0,71200.0,767.0,17522.0,29715.0,21254.0,44746.0,38881.0,12251.0,1931.0,37787.0,1324.0,12445.0,4100.0,63515.0,2676.0,14747.0,338.0,50453.0,10843.0,12058.0,86726.0,1403.0,13867.0,850.0,85717.0,3266.0,23975.0,5435.0,1271.0,0.0,18799.0,52152.0,1869.0,33509.0,55112.0,8530.0,170.0
2021-04-23,2253.0,21764.0,14807.0,40515.0,173012.0,8184.0,27087.0,1894.0,6730.0,3669.0,61472.0,20922.0,8578.0,73343.0,32354.0,21665.0,21784.0,18530.0,50919.0,42709.0,8880.0,64698.0,1342.0,56591.0,11687.0,4775.0,57989.0,4073.0,10345.0,611.0,61123.0,16737.0,10650.0,118284.0,71357.0,19669.0,48454.0,120027.0,3309.0,25395.0,7656.0,69885.0,0.0,20083.0,66088.0,4026.0,42155.0,1926.0,12171.0,2180.0
2021-04-24,1994.0,18372.0,12872.0,42692.0,300477.0,1771.0,28794.0,4866.0,6917.0,248344.0,63925.0,23481.0,416.0,72436.0,31239.0,17473.0,18994.0,285.0,2689.0,33622.0,1238.0,60891.0,64634.0,1384.0,425.0,7365.0,50401.0,4408.0,593.0,152.0,54647.0,13686.0,9906.0,110171.0,69262.0,2576.0,25548.0,42075.0,5393.0,24059.0,6483.0,823.0,0.0,17424.0,62738.0,3644.0,39164.0,80450.0,6978.0,156.0
2021-04-25,1501.0,6951.0,12301.0,35354.0,228473.0,8811.0,531.0,5440.0,7783.0,1454.0,1143.0,8663.0,9806.0,1516.0,42978.0,18028.0,11397.0,16762.0,88824.0,34049.0,834.0,67204.0,1081.0,37259.0,1101.0,5737.0,28054.0,2595.0,374.0,441.0,42519.0,9658.0,11758.0,88872.0,61345.0,22582.0,28355.0,50091.0,4940.0,10233.0,5694.0,47439.0,0.0,70.0,42156.0,5322.0,45053.0,19511.0,2142.0,262.0
2021-04-26,585.0,4068.0,6514.0,25514.0,172110.0,2043.0,27322.0,5200.0,3976.0,114946.0,57273.0,8281.0,3949.0,66182.0,9593.0,6113.0,4043.0,10792.0,28840.0,11810.0,15553.0,50212.0,38008.0,23145.0,74.0,1772.0,10319.0,1007.0,24359.0,210.0,33489.0,3042.0,9126.0,70861.0,69917.0,3280.0,19611.0,50516.0,4194.0,33714.0,2419.0,6935.0,0.0,91.0,34245.0,2464.0,40020.0,8123.0,621.0,4741.0
2021-04-27,527.0,11603.0,2119.0,20598.0,106587.0,2885.0,20665.0,1428.0,3147.0,88805.0,34500.0,8057.0,6304.0,43541.0,750.0,3164.0,14594.0,284.0,43817.0,29521.0,6999.0,56893.0,689.0,22361.0,24063.0,913.0,25041.0,44.0,4121.0,457.0,42558.0,1409.0,3276.0,76671.0,1282.0,10372.0,13927.0,44623.0,3307.0,13570.0,697.0,1053.0,0.0,17072.0,34167.0,2006.0,16911.0,21758.0,2811.0,151.0
2021-04-28,1146.0,15250.0,21738.0,27222.0,141077.0,3138.0,22707.0,3185.0,6759.0,2709.0,47432.0,20571.0,5365.0,61865.0,25408.0,10398.0,15634.0,28436.0,42618.0,30190.0,7120.0,44210.0,46907.0,25937.0,7461.0,4833.0,40804.0,783.0,9125.0,358.0,48916.0,6064.0,7576.0,105702.0,36093.0,12479.0,14547.0,55104.0,4039.0,17773.0,3344.0,53564.0,0.0,11608.0,30103.0,2362.0,25660.0,33676.0,4427.0,101.0
2021-04-29,4374.0,17876.0,299.0,27957.0,176955.0,5540.0,22413.0,5805.0,5639.0,191571.0,56763.0,20494.0,6679.0,66926.0,73538.0,11583.0,21271.0,266.0,44105.0,35817.0,10944.0,61016.0,36167.0,1247.0,449.0,5941.0,59545.0,2392.0,9423.0,276.0,49397.0,8889.0,13461.0,141135.0,101526.0,10251.0,21081.0,70663.0,3644.0,21330.0,5903.0,1697.0,0.0,9495.0,51941.0,3036.0,38285.0,41055.0,9827.0,2952.0
2021-04-30,1603.0,18517.0,22385.0,31121.0,148204.0,5751.0,29700.0,4462.0,6802.0,35617.0,62555.0,22418.0,7654.0,1742.0,465.0,15121.0,17396.0,434.0,51748.0,41701.0,10904.0,1085.0,903.0,46145.0,19579.0,5025.0,68857.0,2472.0,376.0,597.0,51347.0,14586.0,15189.0,140301.0,1211.0,12940.0,20723.0,53661.0,8564.0,22288.0,5952.0,28838.0,0.0,301.0,61293.0,3559.0,45010.0,645.0,8660.0,2094.0
2021-05-01,5472.0,15904.0,10929.0,34626.0,335002.0,6692.0,22914.0,2133.0,7648.0,175411.0,58661.0,19944.0,351.0,115579.0,42736.0,15272.0,12235.0,545.0,50027.0,31399.0,332.0,67964.0,79594.0,1490.0,457.0,6811.0,64319.0,2193.0,969.0,444.0,50457.0,16490.0,16685.0,139883.0,98565.0,2000.0,927.0,105517.0,6521.0,18635.0,9686.0,34258.0,0.0,31108.0,68541.0,4971.0,40767.0,64966.0,6422.0,1602.0
2021-05-02,1071.0,3380.0,4153.0,25331.0,220888.0,2578.0,260.0,5105.0,6291.0,48380.0,50134.0,13868.0,9098.0,27399.0,45533.0,14186.0,1282.0,102.0,22993.0,16365.0,394.0,43138.0,1119.0,29652.0,270.0,4580.0,27961.0,1330.0,19903.0,323.0,31209.0,11962.0,15196.0,76516.0,19492.0,11222.0,45735.0,35200.0,5734.0,11247.0,404.0,37342.0,0.0,128.0,45773.0,3769.0,37962.0,13263.0,1402.0,34.0
2021-05-03,278.0,2232.0,111.0,9516.0,119762.0,919.0,21719.0,893.0,1432.0,20203.0,29351.0,5920.0,2877.0,8422.0,69.0,2357.0,2965.0,14156.0,24389.0,11854.0,17184.0,31700.0,19144.0,24714.0,17905.0,1031.0,23131.0,14.0,18706.0,76.0,27988.0,7132.0,7783.0,55164.0,7411.0,3921.0,11233.0,30859.0,3671.0,2023.0,198.0,245.0,0.0,84.0,10722.0,2847.0,31122.0,4449.0,389.0,1682.0
2021-05-04,168.0,10167.0,3634.0,13588.0,52006.0,1439.0,19278.0,1024.0,2480.0,73370.0,1633.0,8612.0,2486.0,27937.0,7853.0,2629.0,13474.0,406.0,35423.0,22599.0,6792.0,32837.0,623.0,16612.0,5921.0,709.0,30959.0,207.0,221.0,281.0,37653.0,1000.0,1984.0,74386.0,23628.0,8667.0,10425.0,47253.0,5383.0,7834.0,1678.0,5729.0,0.0,18679.0,26951.0,1753.0,8151.0,13153.0,2053.0,131.0
2021-05-05,848.0,17634.0,7614.0,14669.0,131733.0,2885.0,25455.0,3925.0,4839.0,111391.0,31588.0,15256.0,5010.0,69459.0,58016.0,8266.0,18102.0,864.0,53736.0,37915.0,8826.0,53468.0,42591.0,24127.0,978.0,2241.0,38467.0,898.0,4643.0,448.0,54393.0,5620.0,8036.0,111505.0,1043.0,9399.0,19177.0,67420.0,2319.0,19364.0,1843.0,64839.0,0.0,16240.0,36509.0,2842.0,25129.0,30831.0,394.0,1365.0
2021-05-06,1287.0,1684.0,9772.0,26941.0,206091.0,4978.0,1512.0,2635.0,246.0,2666.0,1268.0,483.0,282.0,1032.0,491.0,9801.0,1689.0,52119.0,63121.0,2804.0,2337.0,959.0,1057.0,649.0,534.0,3993.0,13579.0,1087.0,10278.0,184393.0,50494.0,11927.0,16077.0,129975.0,40397.0,1308.0,17860.0,40980.0,3804.0,478.0,3130.0,877.0,0.0,11231.0,57802.0,2869.0,37045.0,953.0,6391.0,102.0
2021-05-07,2478.0,34710.0,17531.0,26548.0,322552.0,5489.0,58450.0,4634.0,9784.0,251926.0,86941.0,34419.0,5865.0,118471.0,40826.0,24911.0,28303.0,11962.0,63134.0,64223.0,23252.0,61211.0,1596.0,46877.0,20146.0,3686.0,79770.0,2887.0,10381.0,47263.0,67594.0,12356.0,14121.0,105796.0,50689.0,8571.0,22211.0,107372.0,8198.0,37829.0,3481.0,43301.0,0.0,238.0,56014.0,5173.0,36962.0,33591.0,5464.0,2951.0
2021-05-08,90.0,19669.0,9209.0,26387.0,206128.0,4830.0,959.0,5912.0,4620.0,129168.0,39552.0,17109.0,5131.0,75527.0,30754.0,10058.0,16212.0,168.0,49240.0,44098.0,296.0,56598.0,99711.0,789.0,387.0,4051.0,39522.0,3570.0,12081.0,287.0,59602.0,16311.0,15052.0,119731.0,93795.0,7944.0,31935.0,47954.0,5774.0,18411.0,5435.0,35760.0,0.0,11471.0,41050.0,7728.0,41182.0,65623.0,4435.0,1533.0
2021-05-09,38.0,6004.0,241.0,24350.0,248867.0,3190.0,28393.0,4353.0,4838.0,977.0,38631.0,12248.0,165.0,51184.0,29184.0,12927.0,13782.0,20109.0,42409.0,33352.0,418.0,87983.0,795.0,20122.0,296.0,4511.0,25707.0,19.0,12386.0,241.0,49583.0,7752.0,16637.0,121876.0,27008.0,11724.0,38687.0,38935.0,5981.0,16817.0,367.0,28638.0,0.0,151.0,26466.0,3659.0,45762.0,1702.0,836.0,101.0
2021-05-10,3043.0,3055.0,3205.0,28385.0,232538.0,2455.0,22734.0,6512.0,3991.0,184643.0,26710.0,6015.0,13144.0,46662.0,34048.0,4349.0,12778.0,8872.0,37282.0,31490.0,22494.0,26693.0,35236.0,32474.0,266.0,1419.0,11133.0,600.0,17116.0,258.0,40680.0,5965.0,12163.0,100318.0,763.0,2236.0,25046.0,64216.0,5002.0,9242.0,154.0,26231.0,0.0,220.0,45128.0,2116.0,59640.0,31677.0,1079.0,2234.0
2021-05-11,52.0,744.0,3587.0,30588.0,254444.0,3044.0,31860.0,9337.0,3602.0,71539.0,21290.0,6673.0,214.0,38306.0,435.0,5883.0,9121.0,7202.0,43456.0,33280.0,6240.0,32021.0,1156.0,27404.0,12386.0,1042.0,22088.0,28.0,8429.0,259.0,30313.0,2012.0,5945.0,76154.0,33362.0,5462.0,20930.0,43077.0,8474.0,8691.0,2070.0,914.0,0.0,53960.0,33072.0,3935.0,32743.0,13227.0,2829.0,171.0
2021-05-12,761.0,19123.0,6049.0,14627.0,76132.0,1886.0,479.0,2865.0,2729.0,94853.0,25802.0,11476.0,6087.0,50891.0,21415.0,8087.0,10343.0,159.0,44546.0,36627.0,8391.0,44169.0,50627.0,16534.0,136.0,1762.0,31364.0,540.0,341.0,355.0,43474.0,4858.0,9020.0,88764.0,58697.0,6118.0,23606.0,59011.0,2755.0,11591.0,1119.0,16965.0,0.0,146.0,32697.0,2380.0,30937.0,21788.0,2906.0,786.0
2021-05-13,984.0,14154.0,6318.0,17918.0,186078.0,2558.0,38953.0,638.0,3890.0,80210.0,33770.0,12092.0,211.0,45292.0,28330.0,5242.0,11453.0,14755.0,40937.0,34923.0,11002.0,44558.0,1227.0,635.0,8590.0,3306.0,32544.0,1423.0,6870.0,22779.0,36186.0,11048.0,11629.0,81798.0,902.0,7082.0,19539.0,46959.0,6701.0,10858.0,2129.0,18316.0,0.0,18052.0,43440.0,3322.0,39482.0,25635.0,3088.0,116.0
2021-05-14,996.0,15085.0,7568.0,17660.0,235034.0,4419.0,21829.0,7943.0,2670.0,88057.0,28052.0,13093.0,8554.0,47034.0,30127.0,6694.0,10908.0,7585.0,46394.0,35495.0,8304.0,742.0,58012.0,13126.0,303.0,3443.0,27210.0,1538.0,5990.0,534.0,42922.0,8726.0,9173.0,79070.0,27890.0,7192.0,20262.0,60213.0,11480.0,11243.0,1989.0,16853.0,0.0,11103.0,45852.0,4255.0,40854.0,1514.0,3867.0,1227.0
2021-05-15,1327.0,12029.0,9580.0,23292.0,128912.0,3610.0,22116.0,815.0,2641.0,91578.0,29802.0,14774.0,233.0,2322.0,29577.0,6734.0,14503.0,422.0,43144.0,32819.0,139.0,47576.0,31751.0,11320.0,332.0,3966.0,24752.0,1361.0,241.0,274.0,48130.0,10654.0,11971.0,98736.0,56696.0,1129.0,24012.0,42699.0,10219.0,11990.0,4192.0,20735.0,0.0,209.0,43460.0,4870.0,44625.0,46245.0,2232.0,1191.0
2021-05-16,1354.0,2304.0,8193.0,21857.0,380462.0,2781.0,535.0,8440.0,4059.0,58609.0,582.0,9754.0,4648.0,97534.0,40185.0,6746.0,5136.0,133.0,28305.0,21471.0,452.0,41390.0,565.0,18782.0,185.0,2851.0,18632.0,956.0,84.0,143.0,30155.0,5098.0,12594.0,80738.0,579.0,8844.0,26352.0,60322.0,8775.0,7747.0,237.0,27766.0,0.0,116.0,21933.0,3739.0,45410.0,11801.0,925.0,161.0
2021-05-17,218.0,186.0,1400.0,9628.0,705.0,768.0,25494.0,9303.0,2626.0,42503.0,36645.0,4184.0,2112.0,15627.0,8338.0,1398.0,4387.0,11763.0,16275.0,17078.0,14949.0,33710.0,24822.0,19365.0,168.0,20.0,7695.0,250.0,17466.0,213.0,16835.0,4072.0,5541.0,49555.0,15750.0,1404.0,13891.0,17456.0,6770.0,4885.0,100.0,10367.0,0.0,57.0,27012.0,3417.0,37023.0,3661.0,443.0,1161.0
2021-05-18,361.0,10615.0,235.0,9452.0,211747.0,1599.0,11538.0,258.0,1220.0,57344.0,1237.0,5586.0,3103.0,25345.0,247.0,2142.0,7327.0,178.0,26433.0,17332.0,4738.0,670.0,488.0,13622.0,11878.0,1484.0,19830.0,52.0,157.0,198.0,24162.0,1894.0,3278.0,48908.0,11307.0,4083.0,13765.0,54209.0,7180.0,4569.0,977.0,16245.0,0.0,31065.0,19354.0,2049.0,22224.0,9936.0,1305.0,139.0
2021-05-19,843.0,655.0,3873.0,14708.0,23531.0,2690.0,17892.0,6992.0,2276.0,79567.0,1398.0,10214.0,3180.0,48245.0,18829.0,4811.0,9388.0,11691.0,1663.0,45096.0,6968.0,27273.0,46964.0,10446.0,2668.0,1298.0,26027.0,662.0,215.0,29673.0,45604.0,5685.0,5442.0,82419.0,18706.0,5315.0,16125.0,58689.0,2355.0,11354.0,751.0,13030.0,0.0,6449.0,44844.0,3400.0,30976.0,16164.0,2309.0,83.0
2021-05-20,1163.0,16986.0,4453.0,12504.0,331891.0,3101.0,18433.0,5769.0,1633.0,65175.0,48346.0,8744.0,2807.0,1387.0,21482.0,3752.0,10172.0,156.0,46542.0,35361.0,8357.0,35458.0,645.0,557.0,7039.0,2248.0,22022.0,1131.0,7026.0,309.0,38019.0,6517.0,7635.0,71747.0,40680.0,6226.0,15588.0,57933.0,4780.0,9885.0,1468.0,468.0,0.0,9786.0,33476.0,4184.0,40395.0,17574.0,2644.0,1231.0
2021-05-21,1033.0,2729.0,6441.0,17314.0,3675.0,3453.0,23051.0,3992.0,3188.0,69201.0,25061.0,11072.0,171.0,44364.0,23823.0,4957.0,12864.0,16860.0,98594.0,39780.0,8021.0,76118.0,59248.0,10564.0,400.0,2872.0,21461.0,1005.0,358.0,35189.0,52403.0,6580.0,10405.0,95659.0,1046.0,5938.0,22726.0,56455.0,4555.0,12896.0,1009.0,14472.0,0.0,9167.0,48562.0,3662.0,39640.0,24028.0,2785.0,878.0
2021-05-22,1022.0,8919.0,6359.0,25410.0,193890.0,3767.0,1394.0,349.0,4989.0,74046.0,28326.0,10349.0,8115.0,59746.0,23183.0,5691.0,8536.0,5911.0,33954.0,30461.0,962.0,715.0,21628.0,13384.0,370.0,2521.0,22389.0,2471.0,11204.0,296.0,32756.0,3982.0,10420.0,67784.0,29366.0,4651.0,54822.0,31404.0,5205.0,8220.0,2710.0,28369.0,0.0,12114.0,40989.0,5486.0,52685.0,17889.0,2653.0,1105.0
2021-05-23,1077.0,10220.0,4478.0,19296.0,296533.0,2179.0,25403.0,4552.0,4446.0,44950.0,20774.0,5564.0,1757.0,66687.0,20377.0,6507.0,4697.0,230.0,20355.0,21332.0,621.0,52339.0,264.0,7804.0,73.0,75.0,13826.0,6.0,4110.0,109.0,25735.0,10728.0,8142.0,69806.0,36252.0,755.0,478.0,34193.0,3359.0,6948.0,157.0,6252.0,0.0,85.0,27960.0,6321.0,44438.0,11477.0,1143.0,70.0
2021-05-24,332.0,165.0,2318.0,16339.0,509.0,1126.0,6434.0,2963.0,1837.0,30826.0,175.0,2260.0,716.0,14581.0,13400.0,1856.0,2464.0,4874.0,16198.0,11728.0,12853.0,7033.0,20887.0,9874.0,11415.0,2872.0,14523.0,282.0,30.0,81.0,10956.0,2298.0,6787.0,36629.0,148.0,2184.0,18383.0,38060.0,2444.0,2428.0,90.0,3804.0,0.0,57.0,16893.0,2343.0,41168.0,3608.0,280.0,1275.0
2021-05-25,258.0,7546.0,6177.0,5531.0,57859.0,13651.0,8390.0,2185.0,1788.0,43964.0,19487.0,5349.0,2120.0,23399.0,282.0,2369.0,6522.0,5163.0,28448.0,13146.0,4242.0,366.0,11514.0,8403.0,204.0,410.0,12697.0,121.0,3707.0,172.0,21918.0,1098.0,2487.0,40532.0,7259.0,3099.0,15561.0,36940.0,1252.0,4911.0,638.0,9488.0,0.0,15277.0,18861.0,2749.0,13438.0,8311.0,1363.0,122.0
2021-05-26,613.0,3859.0,4727.0,8638.0,91322.0,18413.0,12595.0,2303.0,2038.0,53254.0,1140.0,6390.0,2334.0,28874.0,16028.0,7209.0,9325.0,396.0,37608.0,20813.0,5582.0,410.0,18832.0,617.0,2686.0,1452.0,16014.0,522.0,6830.0,259.0,27956.0,6825.0,5177.0,52610.0,17156.0,4160.0,15456.0,35045.0,2065.0,9865.0,790.0,540.0,0.0,9118.0,23596.0,2804.0,25826.0,11757.0,1720.0,138.0
2021-05-27,865.0,1449.0,177.0,12935.0,112736.0,15446.0,14637.0,3244.0,3078.0,50441.0,18108.0,7492.0,2426.0,1546.0,16024.0,3057.0,5939.0,5854.0,41256.0,21674.0,6367.0,70542.0,17537.0,17184.0,243.0,2078.0,15777.0,937.0,226.0,160199.0,28634.0,4463.0,7721.0,53544.0,18956.0,3686.0,16931.0,44412.0,4364.0,8291.0,844.0,9620.0,0.0,224.0,27041.0,1105.0,31823.0,12850.0,1973.0,1831.0
